,country_name,industry_group_name,year,skill_name,impt_rank
3073,Malaysia,Retail,2015,Inventory Management,4
3074,Malaysia,Retail,2015,Visual Merchandising,5
3075,Malaysia,Retail,2015,Retail Sales,6
3076,Malaysia,Retail,2015,Inventory Control,7
3077,Malaysia,Retail,2015,Fashion,8
3078,Malaysia,Retail,2015,Loss Prevention,9
3079,Malaysia,Retail,2015,Sales Management,10
3080,Malaysia,Software & IT Services,2015,Requirements Analysis,1
3081,Malaysia,Software & IT Services,2015,ITIL,2
3082,Malaysia,Software & IT Services,2015,IT Service Management,3
3083,Malaysia,Software & IT Services,2015,SQL,4
3084,Malaysia,Software & IT Services,2015,Cloud Computing,5
3085,Malaysia,Software & IT Services,2015,Pre-sales,6
3086,Malaysia,Software & IT Services,2015,Integration,7
3087,Malaysia,Software & IT Services,2015,Business Analysis,8
3088,Malaysia,Software & IT Services,2015,Vendor Management,9
3089,Malaysia,Software & IT Services,2015,Software Development Life Cycle (SDLC),10
3090,Malaysia,Transportation & Logistics,2015,Transportation,1
3091,Malaysia,Transportation & Logistics,2015,Shipping,2
3092,Malaysia,Transportation & Logistics,2015,Freight Forwarding,3
3093,Malaysia,Transportation & Logistics,2015,Logistics Management,4
3094,Malaysia,Transportation & Logistics,2015,Freight,5
3095,Malaysia,Transportation & Logistics,2015,Maritime,6
3096,Malaysia,Transportation & Logistics,2015,Supply Chain Management,7
3097,Malaysia,Transportation & Logistics,2015,Operations Management,8
3098,Malaysia,Transportation & Logistics,2015,Third-Party Logistics (3PL),9
3099,Malaysia,Transportation & Logistics,2015,Warehouse Operations,10
3100,Malaysia,Wellness & Fitness,2015,Wellness,1
3101,Malaysia,Wellness & Fitness,2015,Nutrition,2
3102,Malaysia,Wellness & Fitness,2015,Fitness,3
3103,Malaysia,Wellness & Fitness,2015,Fitness Training,4
3104,Malaysia,Wellness & Fitness,2015,Wellness Coaching,5
3105,Malaysia,Wellness & Fitness,2015,Healthcare,6
3106,Malaysia,Wellness & Fitness,2015,Personal Training,7
3107,Malaysia,Wellness & Fitness,2015,Coaching,8
3108,Malaysia,Wellness & Fitness,2015,Strength Training,9
3109,Malaysia,Wellness & Fitness,2015,Holistic Health,10
3110,Mexico,Agriculture,2015,Agriculture,1
3111,Mexico,Agriculture,2015,Agribusiness,2
3112,Mexico,Agriculture,2015,Business Management,3
3113,Mexico,Agriculture,2015,Research and Development (R&D),4
3114,Mexico,Agriculture,2015,Product Development,5
3115,Mexico,Agriculture,2015,Agronomy,6
3116,Mexico,Agriculture,2015,Horticulture,7
3117,Mexico,Agriculture,2015,Sustainable Agriculture,8
3118,Mexico,Agriculture,2015,Business Planning,9
3119,Mexico,Agriculture,2015,Negotiation,10
3120,Mexico,Arts,2015,Photography,1
3121,Mexico,Arts,2015,Art,2
3122,Mexico,Arts,2015,Theatre,3
3123,Mexico,Arts,2015,Digital Photography,4
3124,Mexico,Arts,2015,Fine Art,5
3125,Mexico,Arts,2015,Visual Arts,6
3126,Mexico,Arts,2015,Video,7
3127,Mexico,Arts,2015,Performing Arts,8
3128,Mexico,Arts,2015,Contemporary Art,9
3129,Mexico,Arts,2015,Portrait Photography,10
3130,Mexico,Construction,2015,Construction,1
3131,Mexico,Construction,2015,Business Management,2
3132,Mexico,Construction,2015,Construction Management,3
3133,Mexico,Construction,2015,AutoCAD,4
3134,Mexico,Construction,2015,Contract Management,5
3135,Mexico,Construction,2015,Contract Negotiation,6
3136,Mexico,Construction,2015,Engineering,7
3137,Mexico,Construction,2015,Team Leadership,8
3138,Mexico,Construction,2015,Negotiation,9
3139,Mexico,Construction,2015,Budgeting,10
3140,Mexico,Consumer Goods,2015,Business Management,1
3141,Mexico,Consumer Goods,2015,Continuous Improvement,2
3142,Mexico,Consumer Goods,2015,Cross-functional Team Leadership,3
3143,Mexico,Consumer Goods,2015,Product Development,4
3144,Mexico,Consumer Goods,2015,Team Leadership,5
3145,Mexico,Consumer Goods,2015,SAP Products,6
3146,Mexico,Consumer Goods,2015,Lean Manufacturing,7
3147,Mexico,Consumer Goods,2015,Forecasting,8
3148,Mexico,Consumer Goods,2015,Supply Chain Management,9
3149,Mexico,Consumer Goods,2015,Manufacturing,10
3150,Mexico,Corporate Services,2015,Business Management,1
3151,Mexico,Corporate Services,2015,Team Leadership,2
3152,Mexico,Corporate Services,2015,Spanish,3
3153,Mexico,Corporate Services,2015,Organizational Development,4
3154,Mexico,Corporate Services,2015,Talent Management,5
3155,Mexico,Corporate Services,2015,Human Resources (HR),6
3156,Mexico,Corporate Services,2015,Research and Development (R&D),7
3157,Mexico,Corporate Services,2015,Coaching,8
3158,Mexico,Corporate Services,2015,Tax,9
3159,Mexico,Corporate Services,2015,Training Delivery,10
3160,Mexico,Design,2015,Architectural Design,1
3161,Mexico,Design,2015,Adobe Illustrator,2
3162,Mexico,Design,2015,Graphic Design,3
3163,Mexico,Design,2015,Architecture,4
3164,Mexico,Design,2015,Adobe InDesign,5
3165,Mexico,Design,2015,Adobe Creative Suite,6
3166,Mexico,Design,2015,SketchUp,7
3167,Mexico,Design,2015,AutoCAD,8
3168,Mexico,Design,2015,Logo Design,9
3169,Mexico,Design,2015,Interior Design,10
3170,Mexico,Education,2015,Spanish,1
3171,Mexico,Education,2015,Higher Education,2
3172,Mexico,Education,2015,Research and Development (R&D),3
3173,Mexico,Education,2015,Teaching,4
3174,Mexico,Education,2015,Business Management,5
3175,Mexico,Education,2015,Curriculum Development,6
3176,Mexico,Education,2015,E-Learning,7
3177,Mexico,Education,2015,University Teaching,8
3178,Mexico,Education,2015,Team Leadership,9
3179,Mexico,Education,2015,Educational Technology,10
3180,Mexico,Energy & Mining,2015,Petroleum,1
3181,Mexico,Energy & Mining,2015,Gas,2
3182,Mexico,Energy & Mining,2015,Oil & Gas,3
3183,Mexico,Energy & Mining,2015,Energy,4
3184,Mexico,Energy & Mining,2015,Engineering,5
3185,Mexico,Energy & Mining,2015,Drilling,6
3186,Mexico,Energy & Mining,2015,Onshore Operations,7
3187,Mexico,Energy & Mining,2015,Upstream,8
3188,Mexico,Energy & Mining,2015,Business Management,9
3189,Mexico,Energy & Mining,2015,Oilfield,10
3190,Mexico,Entertainment,2015,Television,1
3191,Mexico,Entertainment,2015,Video Production,2
3192,Mexico,Entertainment,2015,Video,3
3193,Mexico,Entertainment,2015,Digital Media,4
3194,Mexico,Entertainment,2015,Entertainment,5
3195,Mexico,Entertainment,2015,Advertising,6
3196,Mexico,Entertainment,2015,Film,7
3197,Mexico,Entertainment,2015,Film Production,8
3198,Mexico,Entertainment,2015,Video Editing,9
3199,Mexico,Entertainment,2015,Final Cut Pro,10
3200,Mexico,Finance,2015,Banking,1
3201,Mexico,Finance,2015,Risk Management,2
3202,Mexico,Finance,2015,Business Management,3
3203,Mexico,Finance,2015,Business Analysis,4
3204,Mexico,Finance,2015,Account Portfolio Management,5
3205,Mexico,Finance,2015,Financial Analysis,6
3206,Mexico,Finance,2015,Credit,7
3207,Mexico,Finance,2015,Corporate Finance,8
3208,Mexico,Finance,2015,Team Leadership,9
3209,Mexico,Finance,2015,Credit Risk,10
3210,Mexico,Hardware & Networking,2015,Telecommunications,1
3211,Mexico,Hardware & Networking,2015,Internet Protocol (IP),2
3212,Mexico,Hardware & Networking,2015,Mobile Devices,3
3213,Mexico,Hardware & Networking,2015,Wireless Communications Systems,4
3214,Mexico,Hardware & Networking,2015,Business Management,5
3215,Mexico,Hardware & Networking,2015,Product Management,6
3216,Mexico,Hardware & Networking,2015,GSM,7
3217,Mexico,Hardware & Networking,2015,3G,8
3218,Mexico,Hardware & Networking,2015,Team Leadership,9
3219,Mexico,Hardware & Networking,2015,LTE,10
3220,Mexico,Health Care,2015,Clinical Research,1
3221,Mexico,Health Care,2015,Hospitals,2
3222,Mexico,Health Care,2015,Medicine,3
3223,Mexico,Health Care,2015,Cross-functional Team Leadership,4
3224,Mexico,Health Care,2015,Healthcare,5
3225,Mexico,Health Care,2015,Product Launch,6
3226,Mexico,Health Care,2015,Pharmaceutical Sales,7
3227,Mexico,Health Care,2015,Clinical Trials,8
3228,Mexico,Health Care,2015,Pharmaceutics,9
3229,Mexico,Health Care,2015,Business Management,10
3230,Mexico,Legal,2015,Legal Research,1
3231,Mexico,Legal,2015,Litigation,2
3232,Mexico,Legal,2015,Legal Advice,3
3233,Mexico,Legal,2015,Corporate Law,4
3234,Mexico,Legal,2015,Legal Writing,5
3235,Mexico,Legal,2015,Civil Law,6
3236,Mexico,Legal,2015,Trade Law,7
3237,Mexico,Legal,2015,Intellectual Property,8
3238,Mexico,Legal,2015,Legal Assistance,9
3239,Mexico,Legal,2015,International Law,10
3240,Mexico,Manufacturing,2015,Lean Manufacturing,1
3241,Mexico,Manufacturing,2015,Continuous Improvement,2
3242,Mexico,Manufacturing,2015,Manufacturing,3
3243,Mexico,Manufacturing,2015,5S,4
3244,Mexico,Manufacturing,2015,Six Sigma,5
3245,Mexico,Manufacturing,2015,Kaizen,6
3246,Mexico,Manufacturing,2015,Automotive Industry,7
3247,Mexico,Manufacturing,2015,Failure Mode and Effects Analysis (FMEA),8
3248,Mexico,Manufacturing,2015,Business Management,9
3249,Mexico,Manufacturing,2015,Root Cause Analysis,10
3250,Mexico,Media & Communications,2015,Advertising,1
3251,Mexico,Media & Communications,2015,Digital Marketing,2
3252,Mexico,Media & Communications,2015,Online Advertising,3
3253,Mexico,Media & Communications,2015,Social Media Marketing,4
3254,Mexico,Media & Communications,2015,Public Relations,5
3255,Mexico,Media & Communications,2015,Spanish,6
3256,Mexico,Media & Communications,2015,Business Management,7
3257,Mexico,Media & Communications,2015,Digital Media,8
3258,Mexico,Media & Communications,2015,Digital Strategy,9
3259,Mexico,Media & Communications,2015,Graphic Design,10
3260,Mexico,Nonprofit,2015,Business Management,1
3261,Mexico,Nonprofit,2015,Spanish,2
3262,Mexico,Nonprofit,2015,Research and Development (R&D),3
3263,Mexico,Nonprofit,2015,Team Leadership,4
3264,Mexico,Nonprofit,2015,Public Relations,5
3265,Mexico,Nonprofit,2015,Nonprofit Organizations,6
3266,Mexico,Nonprofit,2015,JavaScript,7
3267,Mexico,Nonprofit,2015,MySQL,8
3268,Mexico,Nonprofit,2015,Teaching,9
3269,Mexico,Nonprofit,2015,PHP,10
3270,Mexico,Public Administration,2015,Spanish,1
3271,Mexico,Public Administration,2015,Business Management,2
3272,Mexico,Public Administration,2015,Research and Development (R&D),3
3273,Mexico,Public Administration,2015,Government,4
3274,Mexico,Public Administration,2015,Public Policy,5
3275,Mexico,Public Administration,2015,Public Relations,6
3276,Mexico,Public Administration,2015,Team Leadership,7
3277,Mexico,Public Administration,2015,Policy Analysis,8
3278,Mexico,Public Administration,2015,English,9
3279,Mexico,Public Administration,2015,Teaching,10
3280,Mexico,Real Estate,2015,Real Estate Development,1
3281,Mexico,Real Estate,2015,Investment Properties,2
3282,Mexico,Real Estate,2015,Residential Real Estate,3
3283,Mexico,Real Estate,2015,Business Management,4
3284,Mexico,Real Estate,2015,Real Estate Transactions,5
3285,Mexico,Real Estate,2015,Contract Negotiation,6
3286,Mexico,Real Estate,2015,Sellers,7
3287,Mexico,Real Estate,2015,Property Management,8
3288,Mexico,Real Estate,2015,Real Estate,9
3289,Mexico,Real Estate,2015,Team Leadership,10
3290,Mexico,Recreation & Travel,2015,Hotel Management,1
3291,Mexico,Recreation & Travel,2015,Tourism,2
3292,Mexico,Recreation & Travel,2015,Business Management,3
3293,Mexico,Recreation & Travel,2015,Hospitality Management,4
3294,Mexico,Recreation & Travel,2015,Hospitality,5
3295,Mexico,Recreation & Travel,2015,Food & Beverage,6
3296,Mexico,Recreation & Travel,2015,Revenue Analysis,7
3297,Mexico,Recreation & Travel,2015,Pre-opening,8
3298,Mexico,Recreation & Travel,2015,Banquet Operations,9
3299,Mexico,Recreation & Travel,2015,Restaurant Management,10
3300,Mexico,Retail,2015,Business Management,1
3301,Mexico,Retail,2015,Merchandising,2
3302,Mexico,Retail,2015,Team Leadership,3
3303,Mexico,Retail,2015,Inventory Management,4
3304,Mexico,Retail,2015,Retail,5
3305,Mexico,Retail,2015,Negotiation,6
3306,Mexico,Retail,2015,Forecasting,7
3307,Mexico,Retail,2015,Purchasing,8
3308,Mexico,Retail,2015,Business Strategy,9
3309,Mexico,Retail,2015,Product Development,10
3310,Mexico,Software & IT Services,2015,Business Intelligence (BI),1
3311,Mexico,Software & IT Services,2015,SQL,2
3312,Mexico,Software & IT Services,2015,Microsoft SQL Server,3
3313,Mexico,Software & IT Services,2015,Business Management,4
3314,Mexico,Software & IT Services,2015,Business Analysis,5
3315,Mexico,Software & IT Services,2015,Software Development,6
3316,Mexico,Software & IT Services,2015,JavaScript,7
3317,Mexico,Software & IT Services,2015,Integration,8
3318,Mexico,Software & IT Services,2015,Java,9
3319,Mexico,Software & IT Services,2015,ITIL,10
3320,Mexico,Transportation & Logistics,2015,Business Management,1
3321,Mexico,Transportation & Logistics,2015,Logistics Management,2
3322,Mexico,Transportation & Logistics,2015,Transportation,3
3323,Mexico,Transportation & Logistics,2015,Supply Chain Management,4
3324,Mexico,Transportation & Logistics,2015,International Logistics,5
3325,Mexico,Transportation & Logistics,2015,Warehouse Operations,6
3326,Mexico,Transportation & Logistics,2015,Third-Party Logistics (3PL),7
3327,Mexico,Transportation & Logistics,2015,Continuous Improvement,8
3328,Mexico,Transportation & Logistics,2015,Freight,9
3329,Mexico,Transportation & Logistics,2015,Operations Management,10
3330,Mexico,Wellness & Fitness,2015,Wellness,1
3331,Mexico,Wellness & Fitness,2015,Nutrition,2
3332,Mexico,Wellness & Fitness,2015,Healthcare,3
3333,Mexico,Wellness & Fitness,2015,Medicine,4
3334,Mexico,Wellness & Fitness,2015,Clinical Research,5
3335,Mexico,Wellness & Fitness,2015,Business Management,6
3336,Mexico,Wellness & Fitness,2015,Spanish,7
3337,Mexico,Wellness & Fitness,2015,Hospitals,8
3338,Mexico,Wellness & Fitness,2015,Coaching,9
3339,Mexico,Wellness & Fitness,2015,Fitness,10
3340,Netherlands,Agriculture,2015,Dutch,1
3341,Netherlands,Agriculture,2015,Agriculture,2
3342,Netherlands,Agriculture,2015,Agribusiness,3
3343,Netherlands,Agriculture,2015,Dairy Products,4
3344,Netherlands,Agriculture,2015,Food Industry,5
3345,Netherlands,Agriculture,2015,Horticulture,6
3346,Netherlands,Agriculture,2015,Sustainable Agriculture,7
3347,Netherlands,Agriculture,2015,Interim Management,8
3348,Netherlands,Agriculture,2015,Farms,9
3349,Netherlands,Agriculture,2015,Food & Beverage,10
3350,Netherlands,Arts,2015,Dutch,1
3351,Netherlands,Arts,2015,Art,2
3352,Netherlands,Arts,2015,Fine Art,3
3353,Netherlands,Arts,2015,Contemporary Art,4
3354,Netherlands,Arts,2015,Visual Arts,5
3355,Netherlands,Arts,2015,Art Education,6
3356,Netherlands,Arts,2015,Photography,7
3357,Netherlands,Arts,2015,Festivals,8
3358,Netherlands,Arts,2015,Painting,9
3359,Netherlands,Arts,2015,Theatre,10
3360,Netherlands,Construction,2015,Dutch,1
3361,Netherlands,Construction,2015,Interim Management,2
3362,Netherlands,Construction,2015,Civil Engineering,3
3363,Netherlands,Construction,2015,Construction,4
3364,Netherlands,Construction,2015,Contract Management,5
3365,Netherlands,Construction,2015,Coaching,6
3366,Netherlands,Construction,2015,Sustainability,7
3367,Netherlands,Construction,2015,AutoCAD,8
3368,Netherlands,Construction,2015,Road,9
3369,Netherlands,Construction,2015,Process Management,10
3370,Netherlands,Consumer Goods,2015,Dutch,1
3371,Netherlands,Consumer Goods,2015,Retail,2
3372,Netherlands,Consumer Goods,2015,Interim Management,3
3373,Netherlands,Consumer Goods,2015,Business-to-Business (B2B),4
3374,Netherlands,Consumer Goods,2015,Coaching,5
3375,Netherlands,Consumer Goods,2015,Fashion,6
3376,Netherlands,Consumer Goods,2015,Fast-Moving Consumer Goods (FMCG),7
3377,Netherlands,Consumer Goods,2015,Account Management,8
3378,Netherlands,Consumer Goods,2015,Apparel,9
3379,Netherlands,Consumer Goods,2015,Merchandising,10
3380,Netherlands,Corporate Services,2015,Dutch,1
3381,Netherlands,Corporate Services,2015,Interim Management,2
3382,Netherlands,Corporate Services,2015,Coaching,3
3383,Netherlands,Corporate Services,2015,Personal Development,4
3384,Netherlands,Corporate Services,2015,Management Development,5
3385,Netherlands,Corporate Services,2015,Management Consulting,6
3386,Netherlands,Corporate Services,2015,Process Management,7
3387,Netherlands,Corporate Services,2015,Outplacement,8
3388,Netherlands,Corporate Services,2015,Change Management,9
3389,Netherlands,Corporate Services,2015,Executive Coaching,10
3390,Netherlands,Design,2015,Dutch,1
3391,Netherlands,Design,2015,Adobe InDesign,2
3392,Netherlands,Design,2015,Concept Development,3
3393,Netherlands,Design,2015,Adobe Illustrator,4
3394,Netherlands,Design,2015,SketchUp,5
3395,Netherlands,Design,2015,Urban Planning,6
3396,Netherlands,Design,2015,Graphic Design,7
3397,Netherlands,Design,2015,Architectural Design,8
3398,Netherlands,Design,2015,Interior Design,9
3399,Netherlands,Design,2015,Urban Design,10
3400,Netherlands,Education,2015,Dutch,1
3401,Netherlands,Education,2015,Interim Management,2
3402,Netherlands,Education,2015,Personal Development,3
3403,Netherlands,Education,2015,Coaching,4
3404,Netherlands,Education,2015,Teacher Training,5
3405,Netherlands,Education,2015,Teaching,6
3406,Netherlands,Education,2015,Science,7
3407,Netherlands,Education,2015,Management Development,8
3408,Netherlands,Education,2015,Educational Leadership,9
3409,Netherlands,Education,2015,Lecturing,10
3410,Netherlands,Energy & Mining,2015,Dutch,1
3411,Netherlands,Energy & Mining,2015,Petroleum,2
3412,Netherlands,Energy & Mining,2015,Gas,3
3413,Netherlands,Energy & Mining,2015,Oil & Gas,4
3414,Netherlands,Energy & Mining,2015,Energy,5
3415,Netherlands,Energy & Mining,2015,Petrochemical,6
3416,Netherlands,Energy & Mining,2015,Interim Management,7
3417,Netherlands,Energy & Mining,2015,Onshore Operations,8
3418,Netherlands,Energy & Mining,2015,Upstream,9
3419,Netherlands,Energy & Mining,2015,Project Engineering,10
3420,Netherlands,Entertainment,2015,Dutch,1
3421,Netherlands,Entertainment,2015,Television,2
3422,Netherlands,Entertainment,2015,Festivals,3
3423,Netherlands,Entertainment,2015,Music,4
3424,Netherlands,Entertainment,2015,Video,5
3425,Netherlands,Entertainment,2015,Entertainment,6
3426,Netherlands,Entertainment,2015,Film,7
3427,Netherlands,Entertainment,2015,Video Production,8
3428,Netherlands,Entertainment,2015,Broadcasting,9
3429,Netherlands,Entertainment,2015,Media Production,10
3430,Netherlands,Finance,2015,Dutch,1
3431,Netherlands,Finance,2015,Interim Management,2
3432,Netherlands,Finance,2015,Process Management,3
3433,Netherlands,Finance,2015,Banking,4
3434,Netherlands,Finance,2015,Retail Banking,5
3435,Netherlands,Finance,2015,Insurance,6
3436,Netherlands,Finance,2015,Financial Risk,7
3437,Netherlands,Finance,2015,Commercial Banking,8
3438,Netherlands,Finance,2015,Coaching,9
3439,Netherlands,Finance,2015,Management Consulting,10
3440,Netherlands,Hardware & Networking,2015,Dutch,1
3441,Netherlands,Hardware & Networking,2015,Managed Services,2
3442,Netherlands,Hardware & Networking,2015,Telecommunications,3
3443,Netherlands,Hardware & Networking,2015,Information Technology,4
3444,Netherlands,Hardware & Networking,2015,Voice over IP (VoIP),5
3445,Netherlands,Hardware & Networking,2015,Process Management,6
3446,Netherlands,Hardware & Networking,2015,Interim Management,7
3447,Netherlands,Hardware & Networking,2015,PRINCE2,8
3448,Netherlands,Hardware & Networking,2015,ITIL,9
3449,Netherlands,Hardware & Networking,2015,Internet Protocol (IP),10
3450,Netherlands,Health Care,2015,Dutch,1
3451,Netherlands,Health Care,2015,Interim Management,2
3452,Netherlands,Health Care,2015,Healthcare,3
3453,Netherlands,Health Care,2015,Personal Development,4
3454,Netherlands,Health Care,2015,Coaching,5
3455,Netherlands,Health Care,2015,Mental Health,6
3456,Netherlands,Health Care,2015,Medicine,7
3457,Netherlands,Health Care,2015,Hospitals,8
3458,Netherlands,Health Care,2015,Clinical Research,9
3459,Netherlands,Health Care,2015,Psychology,10
3460,Netherlands,Legal,2015,Dutch,1
3461,Netherlands,Legal,2015,Legal Advice,2
3462,Netherlands,Legal,2015,Contract Law,3
3463,Netherlands,Legal,2015,Civil Litigation,4
3464,Netherlands,Legal,2015,Litigation,5
3465,Netherlands,Legal,2015,Corporate Law,6
3466,Netherlands,Legal,2015,Legal Assistance,7
3467,Netherlands,Legal,2015,Commercial Litigation,8
3468,Netherlands,Legal,2015,International Law,9
3469,Netherlands,Legal,2015,Interim Management,10
3470,Netherlands,Manufacturing,2015,Dutch,1
3471,Netherlands,Manufacturing,2015,Interim Management,2
3472,Netherlands,Manufacturing,2015,Business-to-Business (B2B),3
3473,Netherlands,Manufacturing,2015,Automotive,4
3474,Netherlands,Manufacturing,2015,Manufacturing,5
3475,Netherlands,Manufacturing,2015,Engineering,6
3476,Netherlands,Manufacturing,2015,Change Management,7
3477,Netherlands,Manufacturing,2015,Coaching,8
3478,Netherlands,Manufacturing,2015,Continuous Improvement,9
3479,Netherlands,Manufacturing,2015,Lean Manufacturing,10
3480,Netherlands,Media & Communications,2015,Dutch,1
3481,Netherlands,Media & Communications,2015,Interim Management,2
3482,Netherlands,Media & Communications,2015,Online Marketing,3
3483,Netherlands,Media & Communications,2015,Magazines,4
3484,Netherlands,Media & Communications,2015,Business-to-Business (B2B),5
3485,Netherlands,Media & Communications,2015,Copywriting,6
3486,Netherlands,Media & Communications,2015,Coaching,7
3487,Netherlands,Media & Communications,2015,Online Advertising,8
3488,Netherlands,Media & Communications,2015,Publishing,9
3489,Netherlands,Media & Communications,2015,Search Engine Optimization (SEO),10
3490,Netherlands,Nonprofit,2015,Dutch,1
3491,Netherlands,Nonprofit,2015,Interim Management,2
3492,Netherlands,Nonprofit,2015,Personal Development,3
3493,Netherlands,Nonprofit,2015,Coaching,4
3494,Netherlands,Nonprofit,2015,Nonprofit Organizations,5
3495,Netherlands,Nonprofit,2015,Management Development,6
3496,Netherlands,Nonprofit,2015,Process Management,7
3497,Netherlands,Nonprofit,2015,Management Consulting,8
3498,Netherlands,Nonprofit,2015,Organizational Development,9
3499,Netherlands,Nonprofit,2015,Change Management,10
3500,Netherlands,Public Administration,2015,Dutch,1
3501,Netherlands,Public Administration,2015,Interim Management,2
3502,Netherlands,Public Administration,2015,Local Government,3
3503,Netherlands,Public Administration,2015,Public Sector,4
3504,Netherlands,Public Administration,2015,Process Management,5
3505,Netherlands,Public Administration,2015,Government,6
3506,Netherlands,Public Administration,2015,Coaching,7
3507,Netherlands,Public Administration,2015,Information Technology,8
3508,Netherlands,Public Administration,2015,Management Consulting,9
3509,Netherlands,Public Administration,2015,Personal Development,10
3510,Netherlands,Public Safety,2015,Dutch,1
3511,Netherlands,Public Safety,2015,Interim Management,2
3512,Netherlands,Public Safety,2015,Government,3
3513,Netherlands,Public Safety,2015,Military,4
3514,Netherlands,Public Safety,2015,Public Safety,5
3515,Netherlands,Public Safety,2015,Defense,6
3516,Netherlands,Public Safety,2015,Military Operations,7
3517,Netherlands,Public Safety,2015,Process Management,8
3518,Netherlands,Public Safety,2015,Coaching,9
3519,Netherlands,Public Safety,2015,Police,10
3520,Netherlands,Real Estate,2015,Interim Management,1
3521,Netherlands,Real Estate,2015,Dutch,2
3522,Netherlands,Real Estate,2015,Real Estate Development,3
3523,Netherlands,Real Estate,2015,Real Estate,4
3524,Netherlands,Real Estate,2015,Property Management,5
3525,Netherlands,Real Estate,2015,Real Estate Transactions,6
3526,Netherlands,Real Estate,2015,Commercial Real Estate,7
3527,Netherlands,Real Estate,2015,Corporate Real Estate,8
3528,Netherlands,Real Estate,2015,Real Estate Economics,9
3529,Netherlands,Real Estate,2015,Coaching,10
3530,Netherlands,Recreation & Travel,2015,Dutch,1
3531,Netherlands,Recreation & Travel,2015,HORECA,2
3532,Netherlands,Recreation & Travel,2015,Interim Management,3
3533,Netherlands,Recreation & Travel,2015,Hospitality,4
3534,Netherlands,Recreation & Travel,2015,Coaching,5
3535,Netherlands,Recreation & Travel,2015,Hospitality Management,6
3536,Netherlands,Recreation & Travel,2015,Hotel Management,7
3537,Netherlands,Recreation & Travel,2015,Restaurant Management,8
3538,Netherlands,Recreation & Travel,2015,Tourism,9
3539,Netherlands,Recreation & Travel,2015,Food & Beverage,10
3540,Netherlands,Retail,2015,Dutch,1
3541,Netherlands,Retail,2015,Retail,2
3542,Netherlands,Retail,2015,Coaching,3
3543,Netherlands,Retail,2015,Interim Management,4
3544,Netherlands,Retail,2015,Business-to-Business (B2B),5
3545,Netherlands,Retail,2015,Store Management,6
3546,Netherlands,Retail,2015,Merchandising,7
3547,Netherlands,Retail,2015,Account Management,8
3548,Netherlands,Retail,2015,Fashion,9
3549,Netherlands,Retail,2015,Teamwork,10
3550,Netherlands,Software & IT Services,2015,Dutch,1
3551,Netherlands,Software & IT Services,2015,Information Technology,2
3552,Netherlands,Software & IT Services,2015,PRINCE2,3
3553,Netherlands,Software & IT Services,2015,Scrum,4
3554,Netherlands,Software & IT Services,2015,Interim Management,5
3555,Netherlands,Software & IT Services,2015,ITIL,6
3556,Netherlands,Software & IT Services,2015,Process Management,7
3557,Netherlands,Software & IT Services,2015,Consulting,8
3558,Netherlands,Software & IT Services,2015,IT Service Management,9
3559,Netherlands,Software & IT Services,2015,Cloud Computing,10
3560,Netherlands,Transportation & Logistics,2015,Dutch,1
3561,Netherlands,Transportation & Logistics,2015,Transportation,2
3562,Netherlands,Transportation & Logistics,2015,Interim Management,3
3563,Netherlands,Transportation & Logistics,2015,Logistics Management,4
3564,Netherlands,Transportation & Logistics,2015,Freight Forwarding,5
3565,Netherlands,Transportation & Logistics,2015,Freight,6
3566,Netherlands,Transportation & Logistics,2015,International Logistics,7
3567,Netherlands,Transportation & Logistics,2015,Shipping,8
3568,Netherlands,Transportation & Logistics,2015,Operations Management,9
3569,Netherlands,Transportation & Logistics,2015,Supply Chain Management,10
3570,Netherlands,Wellness & Fitness,2015,Dutch,1
3571,Netherlands,Wellness & Fitness,2015,Personal Development,2
3572,Netherlands,Wellness & Fitness,2015,Coaching,3
3573,Netherlands,Wellness & Fitness,2015,Wellness,4
3574,Netherlands,Wellness & Fitness,2015,Interim Management,5
3575,Netherlands,Wellness & Fitness,2015,Stress Management,6
3576,Netherlands,Wellness & Fitness,2015,Fitness,7
3577,Netherlands,Wellness & Fitness,2015,Holistic Health,8
3578,Netherlands,Wellness & Fitness,2015,Healthcare,9
3579,Netherlands,Wellness & Fitness,2015,Healing,10
3580,New Zealand,Agriculture,2015,Dairy Products,1
3581,New Zealand,Agriculture,2015,Agriculture,2
3582,New Zealand,Agriculture,2015,Agribusiness,3
3583,New Zealand,Agriculture,2015,Farms,4
3584,New Zealand,Agriculture,2015,Food Industry,5
3585,New Zealand,Agriculture,2015,Food Processing,6
3586,New Zealand,Agriculture,2015,Fast-Moving Consumer Goods (FMCG),7
3587,New Zealand,Agriculture,2015,Sustainable Agriculture,8
3588,New Zealand,Agriculture,2015,Hazard Analysis and Critical Control Points (HACCP),9
3589,New Zealand,Agriculture,2015,Food Safety,10
3590,New Zealand,Construction,2015,Construction Management,1
3591,New Zealand,Construction,2015,Construction,2
3592,New Zealand,Construction,2015,Contractors,3
3593,New Zealand,Construction,2015,Contract Management,4
3594,New Zealand,Construction,2015,Project Estimation,5
3595,New Zealand,Construction,2015,Subcontracting,6
3596,New Zealand,Construction,2015,Civil Engineering,7
3597,New Zealand,Construction,2015,Value Engineering,8
3598,New Zealand,Construction,2015,Concrete,9
3599,New Zealand,Construction,2015,Cost Management,10
3600,New Zealand,Consumer Goods,2015,Fast-Moving Consumer Goods (FMCG),1
3601,New Zealand,Consumer Goods,2015,Retail,2
