,country_code,country_name,industry_group_id,industry_group_name,year_2,skill_change
1090,glo,Global,22,Real Estate,2020,0.25200293
1091,glo,Global,22,Real Estate,2021,0.271500357
1092,glo,Global,14,Recreation & Travel,2016,0.010988665
1093,glo,Global,14,Recreation & Travel,2017,0.060275902
1094,glo,Global,14,Recreation & Travel,2018,0.073821899
1095,glo,Global,14,Recreation & Travel,2019,0.130885357
1096,glo,Global,14,Recreation & Travel,2020,0.247400231
1097,glo,Global,14,Recreation & Travel,2021,0.26357837
1098,glo,Global,24,Retail,2016,0.011971739
1099,glo,Global,24,Retail,2017,0.060030893
1100,glo,Global,24,Retail,2018,0.056943722
1101,glo,Global,24,Retail,2019,0.108691203
1102,glo,Global,24,Retail,2020,0.192476989
1103,glo,Global,24,Retail,2021,0.255076014
1104,glo,Global,8,Software & IT Services,2016,0.015456874
1105,glo,Global,8,Software & IT Services,2017,0.083739035
1106,glo,Global,8,Software & IT Services,2018,0.117119686
1107,glo,Global,8,Software & IT Services,2019,0.186963628
1108,glo,Global,8,Software & IT Services,2020,0.25354585
1109,glo,Global,8,Software & IT Services,2021,0.2753385
1110,glo,Global,15,Transportation & Logistics,2016,0.005846066
1111,glo,Global,15,Transportation & Logistics,2017,0.034557735
1112,glo,Global,15,Transportation & Logistics,2018,0.048982963
1113,glo,Global,15,Transportation & Logistics,2019,0.102070567
1114,glo,Global,15,Transportation & Logistics,2020,0.175583764
1115,glo,Global,15,Transportation & Logistics,2021,0.213830067
1116,glo,Global,23,Wellness & Fitness,2016,0.008555536
1117,glo,Global,23,Wellness & Fitness,2017,0.052898783
1118,glo,Global,23,Wellness & Fitness,2018,0.068506756
1119,glo,Global,23,Wellness & Fitness,2019,0.116055823
1120,glo,Global,23,Wellness & Fitness,2020,0.146351991
1121,glo,Global,23,Wellness & Fitness,2021,0.209652715
1122,in,India,1,Agriculture,2016,0.026143001
1123,in,India,1,Agriculture,2017,0.088661432
1124,in,India,1,Agriculture,2018,0.099943998
1125,in,India,1,Agriculture,2019,0.167303195
1126,in,India,1,Agriculture,2020,0.273862585
1127,in,India,1,Agriculture,2021,0.290536012
1128,in,India,2,Arts,2016,0.025486449
1129,in,India,2,Arts,2017,0.12705681
1130,in,India,2,Arts,2018,0.14561786
1131,in,India,2,Arts,2019,0.184212526
1132,in,India,2,Arts,2020,0.227303516
1133,in,India,2,Arts,2021,0.214538923
1134,in,India,3,Construction,2016,0.010082415
1135,in,India,3,Construction,2017,0.10211676
1136,in,India,3,Construction,2018,0.130115364
1137,in,India,3,Construction,2019,0.214355685
1138,in,India,3,Construction,2020,0.248402793
1139,in,India,3,Construction,2021,0.314341486
1140,in,India,4,Consumer Goods,2016,0.010969385
1141,in,India,4,Consumer Goods,2017,0.068076621
1142,in,India,4,Consumer Goods,2018,0.096826655
1143,in,India,4,Consumer Goods,2019,0.190614826
1144,in,India,4,Consumer Goods,2020,0.284683796
1145,in,India,4,Consumer Goods,2021,0.34439564
1146,in,India,5,Corporate Services,2016,0.008285354
1147,in,India,5,Corporate Services,2017,0.107148263
1148,in,India,5,Corporate Services,2018,0.16090571
1149,in,India,5,Corporate Services,2019,0.273206703
1150,in,India,5,Corporate Services,2020,0.37579811
1151,in,India,5,Corporate Services,2021,0.416163684
1152,in,India,17,Design,2016,0.012281863
1153,in,India,17,Design,2017,0.075681729
1154,in,India,17,Design,2018,0.080132503
1155,in,India,17,Design,2019,0.120425574
1156,in,India,17,Design,2020,0.165650641
1157,in,India,17,Design,2021,0.18952219
1158,in,India,6,Education,2016,0.013107567
1159,in,India,6,Education,2017,0.095117508
1160,in,India,6,Education,2018,0.148313107
1161,in,India,6,Education,2019,0.223078308
1162,in,India,6,Education,2020,0.296766294
1163,in,India,6,Education,2021,0.335122862
1164,in,India,16,Energy & Mining,2016,0.010869307
1165,in,India,16,Energy & Mining,2017,0.064074654
1166,in,India,16,Energy & Mining,2018,0.086823292
1167,in,India,16,Energy & Mining,2019,0.170492974
1168,in,India,16,Energy & Mining,2020,0.286289194
1169,in,India,16,Energy & Mining,2021,0.338548325
1170,in,India,18,Entertainment,2016,0.010319156
1171,in,India,18,Entertainment,2017,0.078795853
1172,in,India,18,Entertainment,2018,0.086777924
1173,in,India,18,Entertainment,2019,0.162777367
1174,in,India,18,Entertainment,2020,0.222721195
1175,in,India,18,Entertainment,2021,0.265588949
1176,in,India,7,Finance,2016,0.014945306
1177,in,India,7,Finance,2017,0.087465389
1178,in,India,7,Finance,2018,0.11575912
1179,in,India,7,Finance,2019,0.162459818
1180,in,India,7,Finance,2020,0.232356736
1181,in,India,7,Finance,2021,0.283636821
1182,in,India,19,Hardware & Networking,2016,0.011983567
1183,in,India,19,Hardware & Networking,2017,0.075942647
1184,in,India,19,Hardware & Networking,2018,0.125036778
1185,in,India,19,Hardware & Networking,2019,0.203857598
1186,in,India,19,Hardware & Networking,2020,0.330746393
1187,in,India,19,Hardware & Networking,2021,0.324619276
1188,in,India,12,Health Care,2016,0.007266284
1189,in,India,12,Health Care,2017,0.042206367
1190,in,India,12,Health Care,2018,0.059189137
1191,in,India,12,Health Care,2019,0.134561534
1192,in,India,12,Health Care,2020,0.252439987
1193,in,India,12,Health Care,2021,0.302371758
1194,in,India,9,Legal,2016,0.006690651
1195,in,India,9,Legal,2017,0.050866621
1196,in,India,9,Legal,2018,0.058280349
1197,in,India,9,Legal,2019,0.111350446
1198,in,India,9,Legal,2020,0.192068814
1199,in,India,9,Legal,2021,0.22337888
1200,in,India,10,Manufacturing,2016,0.007179093
1201,in,India,10,Manufacturing,2017,0.058764637
1202,in,India,10,Manufacturing,2018,0.07662184
1203,in,India,10,Manufacturing,2019,0.15262326
1204,in,India,10,Manufacturing,2020,0.209089756
1205,in,India,10,Manufacturing,2021,0.258189312
1206,in,India,11,Media & Communications,2016,0.022234571
1207,in,India,11,Media & Communications,2017,0.095181825
1208,in,India,11,Media & Communications,2018,0.113797056
1209,in,India,11,Media & Communications,2019,0.172380451
1210,in,India,11,Media & Communications,2020,0.230635807
1211,in,India,11,Media & Communications,2021,0.260813718
1212,in,India,13,Nonprofit,2016,0.028716475
1213,in,India,13,Nonprofit,2017,0.173208229
1214,in,India,13,Nonprofit,2018,0.232095513
1215,in,India,13,Nonprofit,2019,0.357318873
1216,in,India,13,Nonprofit,2020,0.455859634
1217,in,India,13,Nonprofit,2021,0.472260606
1218,in,India,20,Public Administration,2016,0.030748612
1219,in,India,20,Public Administration,2017,0.120626304
1220,in,India,20,Public Administration,2018,0.153297592
1221,in,India,20,Public Administration,2019,0.243060753
1222,in,India,20,Public Administration,2020,0.314192842
1223,in,India,20,Public Administration,2021,0.351986255
1224,in,India,21,Public Safety,2016,0.070066586
1225,in,India,21,Public Safety,2017,0.177555994
1226,in,India,21,Public Safety,2018,0.205539973
1227,in,India,21,Public Safety,2019,0.283874721
1228,in,India,21,Public Safety,2020,0.348089953
1229,in,India,21,Public Safety,2021,0.521909353
1230,in,India,22,Real Estate,2016,0.023092683
1231,in,India,22,Real Estate,2017,0.118677202
1232,in,India,22,Real Estate,2018,0.140364708
1233,in,India,22,Real Estate,2019,0.175694395
1234,in,India,22,Real Estate,2020,0.237705313
1235,in,India,22,Real Estate,2021,0.266632272
1236,in,India,14,Recreation & Travel,2016,0.011651801
1237,in,India,14,Recreation & Travel,2017,0.052769134
1238,in,India,14,Recreation & Travel,2018,0.060102474
1239,in,India,14,Recreation & Travel,2019,0.116966583
1240,in,India,14,Recreation & Travel,2020,0.290389748
1241,in,India,14,Recreation & Travel,2021,0.299249239
1242,in,India,24,Retail,2016,0.017716378
1243,in,India,24,Retail,2017,0.075998399
1244,in,India,24,Retail,2018,0.101306992
1245,in,India,24,Retail,2019,0.190027147
1246,in,India,24,Retail,2020,0.269489041
1247,in,India,24,Retail,2021,0.34512362
1248,in,India,8,Software & IT Services,2016,0.011461618
1249,in,India,8,Software & IT Services,2017,0.077972101
1250,in,India,8,Software & IT Services,2018,0.130057011
1251,in,India,8,Software & IT Services,2019,0.214361294
1252,in,India,8,Software & IT Services,2020,0.290033562
1253,in,India,8,Software & IT Services,2021,0.29889877
1254,in,India,15,Transportation & Logistics,2016,0.012213609
1255,in,India,15,Transportation & Logistics,2017,0.051218604
1256,in,India,15,Transportation & Logistics,2018,0.070261461
1257,in,India,15,Transportation & Logistics,2019,0.136614264
1258,in,India,15,Transportation & Logistics,2020,0.226672862
1259,in,India,15,Transportation & Logistics,2021,0.278120691
1260,in,India,23,Wellness & Fitness,2016,0.029686621
1261,in,India,23,Wellness & Fitness,2017,0.106523936
1262,in,India,23,Wellness & Fitness,2018,0.13979385
1263,in,India,23,Wellness & Fitness,2019,0.220730122
1264,in,India,23,Wellness & Fitness,2020,0.269378076
1265,in,India,23,Wellness & Fitness,2021,0.360995144
1266,id,Indonesia,1,Agriculture,2016,0.065743767
1267,id,Indonesia,1,Agriculture,2017,0.137371727
1268,id,Indonesia,1,Agriculture,2018,0.151421734
1269,id,Indonesia,1,Agriculture,2019,0.27991057
1270,id,Indonesia,1,Agriculture,2020,0.337913968
1271,id,Indonesia,1,Agriculture,2021,0.406698507
1272,id,Indonesia,2,Arts,2016,0.052784156
1273,id,Indonesia,2,Arts,2017,0.134768452
1274,id,Indonesia,2,Arts,2018,0.161887168
1275,id,Indonesia,2,Arts,2019,0.212352656
1276,id,Indonesia,2,Arts,2020,0.255388668
1277,id,Indonesia,2,Arts,2021,0.236710516
1278,id,Indonesia,3,Construction,2016,0.032364633
1279,id,Indonesia,3,Construction,2017,0.132978315
1280,id,Indonesia,3,Construction,2018,0.183920716
1281,id,Indonesia,3,Construction,2019,0.27584578
1282,id,Indonesia,3,Construction,2020,0.315544762
1283,id,Indonesia,3,Construction,2021,0.339837869
1284,id,Indonesia,4,Consumer Goods,2016,0.038204283
1285,id,Indonesia,4,Consumer Goods,2017,0.151397266
1286,id,Indonesia,4,Consumer Goods,2018,0.203788346
1287,id,Indonesia,4,Consumer Goods,2019,0.311390704
1288,id,Indonesia,4,Consumer Goods,2020,0.394821724
1289,id,Indonesia,4,Consumer Goods,2021,0.425992005
1290,id,Indonesia,5,Corporate Services,2016,0.030665811
1291,id,Indonesia,5,Corporate Services,2017,0.102388518
1292,id,Indonesia,5,Corporate Services,2018,0.146233563
1293,id,Indonesia,5,Corporate Services,2019,0.269037295
1294,id,Indonesia,5,Corporate Services,2020,0.318006139
1295,id,Indonesia,5,Corporate Services,2021,0.304439769
1296,id,Indonesia,17,Design,2016,0.025842538
1297,id,Indonesia,17,Design,2017,0.103354794
1298,id,Indonesia,17,Design,2018,0.132988457
1299,id,Indonesia,17,Design,2019,0.165420061
1300,id,Indonesia,17,Design,2020,0.189349996
1301,id,Indonesia,17,Design,2021,0.207063486
1302,id,Indonesia,6,Education,2016,0.038813753
1303,id,Indonesia,6,Education,2017,0.158166555
1304,id,Indonesia,6,Education,2018,0.220325361
1305,id,Indonesia,6,Education,2019,0.400161049
1306,id,Indonesia,6,Education,2020,0.409973563
1307,id,Indonesia,6,Education,2021,0.445741993
1308,id,Indonesia,16,Energy & Mining,2016,0.019052946
1309,id,Indonesia,16,Energy & Mining,2017,0.105077964
1310,id,Indonesia,16,Energy & Mining,2018,0.165595842
1311,id,Indonesia,16,Energy & Mining,2019,0.302132611
1312,id,Indonesia,16,Energy & Mining,2020,0.368279506
1313,id,Indonesia,16,Energy & Mining,2021,0.400465276
1314,id,Indonesia,18,Entertainment,2016,0.03127077
1315,id,Indonesia,18,Entertainment,2017,0.112319733
1316,id,Indonesia,18,Entertainment,2018,0.141558698
1317,id,Indonesia,18,Entertainment,2019,0.22096375
1318,id,Indonesia,18,Entertainment,2020,0.275532073
1319,id,Indonesia,18,Entertainment,2021,0.306629664
1320,id,Indonesia,7,Finance,2016,0.017529181
1321,id,Indonesia,7,Finance,2017,0.076684386
1322,id,Indonesia,7,Finance,2018,0.099004832
1323,id,Indonesia,7,Finance,2019,0.223760777
1324,id,Indonesia,7,Finance,2020,0.331148088
1325,id,Indonesia,7,Finance,2021,0.356974693
1326,id,Indonesia,19,Hardware & Networking,2016,0.024576233
1327,id,Indonesia,19,Hardware & Networking,2017,0.123607103
1328,id,Indonesia,19,Hardware & Networking,2018,0.238732133
1329,id,Indonesia,19,Hardware & Networking,2019,0.363900448
1330,id,Indonesia,19,Hardware & Networking,2020,0.459134725
1331,id,Indonesia,19,Hardware & Networking,2021,0.512759094
1332,id,Indonesia,12,Health Care,2016,0.029429915
1333,id,Indonesia,12,Health Care,2017,0.11846989
1334,id,Indonesia,12,Health Care,2018,0.177106077
1335,id,Indonesia,12,Health Care,2019,0.307300462
1336,id,Indonesia,12,Health Care,2020,0.400203951
1337,id,Indonesia,12,Health Care,2021,0.458443466
1338,id,Indonesia,9,Legal,2016,0.023155409
1339,id,Indonesia,9,Legal,2017,0.099246997
1340,id,Indonesia,9,Legal,2018,0.138322918
1341,id,Indonesia,9,Legal,2019,0.190469523
1342,id,Indonesia,9,Legal,2020,0.252614333
1343,id,Indonesia,9,Legal,2021,0.254413863
1344,id,Indonesia,10,Manufacturing,2016,0.029822157
1345,id,Indonesia,10,Manufacturing,2017,0.131299033
1346,id,Indonesia,10,Manufacturing,2018,0.183204562
1347,id,Indonesia,10,Manufacturing,2019,0.273563152
1348,id,Indonesia,10,Manufacturing,2020,0.329899433
1349,id,Indonesia,10,Manufacturing,2021,0.340613794
1350,id,Indonesia,11,Media & Communications,2016,0.037870148
1351,id,Indonesia,11,Media & Communications,2017,0.125381682
1352,id,Indonesia,11,Media & Communications,2018,0.159315573
1353,id,Indonesia,11,Media & Communications,2019,0.271743483
1354,id,Indonesia,11,Media & Communications,2020,0.27052182
1355,id,Indonesia,11,Media & Communications,2021,0.303282827
1356,id,Indonesia,13,Nonprofit,2016,0.062468411
1357,id,Indonesia,13,Nonprofit,2017,0.203058809
1358,id,Indonesia,13,Nonprofit,2018,0.284434078
1359,id,Indonesia,13,Nonprofit,2019,0.496919564
1360,id,Indonesia,13,Nonprofit,2020,0.538715267
1361,id,Indonesia,13,Nonprofit,2021,0.563096873
1362,id,Indonesia,20,Public Administration,2016,0.059398282
1363,id,Indonesia,20,Public Administration,2017,0.160146264
1364,id,Indonesia,20,Public Administration,2018,0.25930253
1365,id,Indonesia,20,Public Administration,2019,0.438760293
1366,id,Indonesia,20,Public Administration,2020,0.442494211
1367,id,Indonesia,20,Public Administration,2021,0.444622237
1368,id,Indonesia,22,Real Estate,2016,0.048939937
1369,id,Indonesia,22,Real Estate,2017,0.143217797
1370,id,Indonesia,22,Real Estate,2018,0.139706811
1371,id,Indonesia,22,Real Estate,2019,0.226878556
1372,id,Indonesia,22,Real Estate,2020,0.222690925
1373,id,Indonesia,22,Real Estate,2021,0.234585617
1374,id,Indonesia,14,Recreation & Travel,2016,0.027659757
1375,id,Indonesia,14,Recreation & Travel,2017,0.086918482
1376,id,Indonesia,14,Recreation & Travel,2018,0.142714948
1377,id,Indonesia,14,Recreation & Travel,2019,0.205327943
1378,id,Indonesia,14,Recreation & Travel,2020,0.387013399
1379,id,Indonesia,14,Recreation & Travel,2021,0.423112784
1380,id,Indonesia,24,Retail,2016,0.050279764
1381,id,Indonesia,24,Retail,2017,0.146425327
1382,id,Indonesia,24,Retail,2018,0.192426155
1383,id,Indonesia,24,Retail,2019,0.27385734
1384,id,Indonesia,24,Retail,2020,0.294382915
1385,id,Indonesia,24,Retail,2021,0.392082543
1386,id,Indonesia,8,Software & IT Services,2016,0.030062316
1387,id,Indonesia,8,Software & IT Services,2017,0.089911643
1388,id,Indonesia,8,Software & IT Services,2018,0.122748981
1389,id,Indonesia,8,Software & IT Services,2019,0.237760505
1390,id,Indonesia,8,Software & IT Services,2020,0.276342701
1391,id,Indonesia,8,Software & IT Services,2021,0.289920618
1392,id,Indonesia,15,Transportation & Logistics,2016,0.02780115
1393,id,Indonesia,15,Transportation & Logistics,2017,0.120447211
1394,id,Indonesia,15,Transportation & Logistics,2018,0.196101367
1395,id,Indonesia,15,Transportation & Logistics,2019,0.28009573
1396,id,Indonesia,15,Transportation & Logistics,2020,0.355186023
1397,id,Indonesia,15,Transportation & Logistics,2021,0.396325745
1398,id,Indonesia,23,Wellness & Fitness,2016,0.146109593
1399,id,Indonesia,23,Wellness & Fitness,2017,0.29932784
1400,id,Indonesia,23,Wellness & Fitness,2018,0.330884937
1401,id,Indonesia,23,Wellness & Fitness,2019,0.466979883
1402,id,Indonesia,23,Wellness & Fitness,2020,0.383608416
1403,id,Indonesia,23,Wellness & Fitness,2021,0.49281783
1404,ie,Ireland,3,Construction,2016,0.012449704
1405,ie,Ireland,3,Construction,2017,0.079877857
1406,ie,Ireland,3,Construction,2018,0.110475948
1407,ie,Ireland,3,Construction,2019,0.247580515
1408,ie,Ireland,3,Construction,2020,0.327525085
1409,ie,Ireland,3,Construction,2021,0.399176918
1410,ie,Ireland,4,Consumer Goods,2016,0.038212658
1411,ie,Ireland,4,Consumer Goods,2017,0.115466695
1412,ie,Ireland,4,Consumer Goods,2018,0.124431683
1413,ie,Ireland,4,Consumer Goods,2019,0.223301607
1414,ie,Ireland,4,Consumer Goods,2020,0.306027961
1415,ie,Ireland,4,Consumer Goods,2021,0.359775911
1416,ie,Ireland,5,Corporate Services,2016,0.03834274
1417,ie,Ireland,5,Corporate Services,2017,0.109466558
1418,ie,Ireland,5,Corporate Services,2018,0.137686954
1419,ie,Ireland,5,Corporate Services,2019,0.2407625
1420,ie,Ireland,5,Corporate Services,2020,0.325885802
1421,ie,Ireland,5,Corporate Services,2021,0.342910811
1422,ie,Ireland,17,Design,2016,0.039642596
1423,ie,Ireland,17,Design,2017,0.125283762
1424,ie,Ireland,17,Design,2018,0.129888351
1425,ie,Ireland,17,Design,2019,0.228562427
1426,ie,Ireland,17,Design,2020,0.256534174
1427,ie,Ireland,17,Design,2021,0.291932409
1428,ie,Ireland,6,Education,2016,0.026671151
1429,ie,Ireland,6,Education,2017,0.093848284
1430,ie,Ireland,6,Education,2018,0.140195443
1431,ie,Ireland,6,Education,2019,0.234071163
1432,ie,Ireland,6,Education,2020,0.287520413
1433,ie,Ireland,6,Education,2021,0.292495468
1434,ie,Ireland,16,Energy & Mining,2016,0.080976398
1435,ie,Ireland,16,Energy & Mining,2017,0.211966638
1436,ie,Ireland,16,Energy & Mining,2018,0.26754584
1437,ie,Ireland,16,Energy & Mining,2019,0.356178826
1438,ie,Ireland,16,Energy & Mining,2020,0.618765927
1439,ie,Ireland,16,Energy & Mining,2021,0.666521298
1440,ie,Ireland,18,Entertainment,2016,0.02512071
1441,ie,Ireland,18,Entertainment,2017,0.106528583
1442,ie,Ireland,18,Entertainment,2018,0.102224409
1443,ie,Ireland,18,Entertainment,2019,0.185948349
1444,ie,Ireland,18,Entertainment,2020,0.204824303
1445,ie,Ireland,18,Entertainment,2021,0.256381258
1446,ie,Ireland,7,Finance,2016,0.013322419
1447,ie,Ireland,7,Finance,2017,0.064123198
1448,ie,Ireland,7,Finance,2018,0.096969345
1449,ie,Ireland,7,Finance,2019,0.185774131
1450,ie,Ireland,7,Finance,2020,0.27620123
1451,ie,Ireland,7,Finance,2021,0.305242364
1452,ie,Ireland,19,Hardware & Networking,2016,0.042735043
1453,ie,Ireland,19,Hardware & Networking,2017,0.112387789
1454,ie,Ireland,19,Hardware & Networking,2018,0.146728767
1455,ie,Ireland,19,Hardware & Networking,2019,0.273181384
1456,ie,Ireland,19,Hardware & Networking,2020,0.485788289
1457,ie,Ireland,19,Hardware & Networking,2021,0.437205341
1458,ie,Ireland,12,Health Care,2016,0.017027289
1459,ie,Ireland,12,Health Care,2017,0.066465583
1460,ie,Ireland,12,Health Care,2018,0.092754673
1461,ie,Ireland,12,Health Care,2019,0.175560699
1462,ie,Ireland,12,Health Care,2020,0.265915726
1463,ie,Ireland,12,Health Care,2021,0.310082656
1464,ie,Ireland,10,Manufacturing,2016,0.029714876
1465,ie,Ireland,10,Manufacturing,2017,0.09272863
1466,ie,Ireland,10,Manufacturing,2018,0.095718714
1467,ie,Ireland,10,Manufacturing,2019,0.210249897
1468,ie,Ireland,10,Manufacturing,2020,0.297974059
1469,ie,Ireland,10,Manufacturing,2021,0.350792755
1470,ie,Ireland,11,Media & Communications,2016,0.029191004
1471,ie,Ireland,11,Media & Communications,2017,0.092936509
1472,ie,Ireland,11,Media & Communications,2018,0.109030617
1473,ie,Ireland,11,Media & Communications,2019,0.190257626
1474,ie,Ireland,11,Media & Communications,2020,0.249012826
1475,ie,Ireland,11,Media & Communications,2021,0.275949211
1476,ie,Ireland,13,Nonprofit,2016,0.044103021
1477,ie,Ireland,13,Nonprofit,2017,0.113983942
1478,ie,Ireland,13,Nonprofit,2018,0.131560872
1479,ie,Ireland,13,Nonprofit,2019,0.26094968
1480,ie,Ireland,13,Nonprofit,2020,0.320380303
1481,ie,Ireland,13,Nonprofit,2021,0.36230587
1482,ie,Ireland,20,Public Administration,2016,0.060342755
1483,ie,Ireland,20,Public Administration,2017,0.147419886
1484,ie,Ireland,20,Public Administration,2018,0.142354018
1485,ie,Ireland,20,Public Administration,2019,0.282752223
1486,ie,Ireland,20,Public Administration,2020,0.370829261
1487,ie,Ireland,20,Public Administration,2021,0.463865977
1488,ie,Ireland,14,Recreation & Travel,2016,0.036521239
1489,ie,Ireland,14,Recreation & Travel,2017,0.117891835
1490,ie,Ireland,14,Recreation & Travel,2018,0.128664037
1491,ie,Ireland,14,Recreation & Travel,2019,0.2394614
1492,ie,Ireland,14,Recreation & Travel,2020,0.373729854
1493,ie,Ireland,14,Recreation & Travel,2021,0.413604666
1494,ie,Ireland,24,Retail,2016,0.024970483
1495,ie,Ireland,24,Retail,2017,0.090491634
1496,ie,Ireland,24,Retail,2018,0.064425706
1497,ie,Ireland,24,Retail,2019,0.174636858
1498,ie,Ireland,24,Retail,2020,0.265591254
1499,ie,Ireland,24,Retail,2021,0.36454936
1500,ie,Ireland,8,Software & IT Services,2016,0.022326856
1501,ie,Ireland,8,Software & IT Services,2017,0.09714312
1502,ie,Ireland,8,Software & IT Services,2018,0.129031739
1503,ie,Ireland,8,Software & IT Services,2019,0.243168081
1504,ie,Ireland,8,Software & IT Services,2020,0.318538441
1505,ie,Ireland,8,Software & IT Services,2021,0.330084541
1506,ie,Ireland,15,Transportation & Logistics,2016,0.034393338
1507,ie,Ireland,15,Transportation & Logistics,2017,0.138625394
1508,ie,Ireland,15,Transportation & Logistics,2018,0.146999617
1509,ie,Ireland,15,Transportation & Logistics,2019,0.207648584
1510,ie,Ireland,15,Transportation & Logistics,2020,0.319327466
1511,ie,Ireland,15,Transportation & Logistics,2021,0.445490581
1512,ie,Ireland,23,Wellness & Fitness,2016,0.032998039
1513,ie,Ireland,23,Wellness & Fitness,2017,0.126052493
1514,ie,Ireland,23,Wellness & Fitness,2018,0.129691088
1515,ie,Ireland,23,Wellness & Fitness,2019,0.216584177
1516,ie,Ireland,23,Wellness & Fitness,2020,0.231195735
1517,ie,Ireland,23,Wellness & Fitness,2021,0.284984045
1518,it,Italy,1,Agriculture,2016,0.026645222
1519,it,Italy,1,Agriculture,2017,0.116590688
1520,it,Italy,1,Agriculture,2018,0.136690403
1521,it,Italy,1,Agriculture,2019,0.151000711
1522,it,Italy,1,Agriculture,2020,0.227414049
1523,it,Italy,1,Agriculture,2021,0.263944242
1524,it,Italy,2,Arts,2016,0.012836886
1525,it,Italy,2,Arts,2017,0.071422103
1526,it,Italy,2,Arts,2018,0.092392602
1527,it,Italy,2,Arts,2019,0.146052894
1528,it,Italy,2,Arts,2020,0.204028667
1529,it,Italy,2,Arts,2021,0.252182158
1530,it,Italy,3,Construction,2016,0.013872029
1531,it,Italy,3,Construction,2017,0.069546049
1532,it,Italy,3,Construction,2018,0.089074699
1533,it,Italy,3,Construction,2019,0.183840846
1534,it,Italy,3,Construction,2020,0.240094691
1535,it,Italy,3,Construction,2021,0.286997808
1536,it,Italy,4,Consumer Goods,2016,0.013940825
1537,it,Italy,4,Consumer Goods,2017,0.0731155
1538,it,Italy,4,Consumer Goods,2018,0.078974644
1539,it,Italy,4,Consumer Goods,2019,0.165246072
1540,it,Italy,4,Consumer Goods,2020,0.312816672
1541,it,Italy,4,Consumer Goods,2021,0.327130154
1542,it,Italy,5,Corporate Services,2016,0.023001906
1543,it,Italy,5,Corporate Services,2017,0.094083674
1544,it,Italy,5,Corporate Services,2018,0.12798429
1545,it,Italy,5,Corporate Services,2019,0.271705811
1546,it,Italy,5,Corporate Services,2020,0.357926831
1547,it,Italy,5,Corporate Services,2021,0.397206583
1548,it,Italy,17,Design,2016,0.0099398
1549,it,Italy,17,Design,2017,0.05653714
1550,it,Italy,17,Design,2018,0.078285452
1551,it,Italy,17,Design,2019,0.118797487
1552,it,Italy,17,Design,2020,0.16581038
1553,it,Italy,17,Design,2021,0.202432947
1554,it,Italy,6,Education,2016,0.012998713
1555,it,Italy,6,Education,2017,0.076014175
1556,it,Italy,6,Education,2018,0.096101438
1557,it,Italy,6,Education,2019,0.217200063
1558,it,Italy,6,Education,2020,0.33549963
1559,it,Italy,6,Education,2021,0.314976024
1560,it,Italy,16,Energy & Mining,2016,0.012063068
1561,it,Italy,16,Energy & Mining,2017,0.063855673
1562,it,Italy,16,Energy & Mining,2018,0.095709238
1563,it,Italy,16,Energy & Mining,2019,0.268873638
1564,it,Italy,16,Energy & Mining,2020,0.411032687
1565,it,Italy,16,Energy & Mining,2021,0.454005337
1566,it,Italy,18,Entertainment,2016,0.012329639
1567,it,Italy,18,Entertainment,2017,0.058966739
1568,it,Italy,18,Entertainment,2018,0.079840703
1569,it,Italy,18,Entertainment,2019,0.147829387
1570,it,Italy,18,Entertainment,2020,0.188590785
1571,it,Italy,18,Entertainment,2021,0.248584371
1572,it,Italy,7,Finance,2016,0.008673485
1573,it,Italy,7,Finance,2017,0.050817134
1574,it,Italy,7,Finance,2018,0.067173614
1575,it,Italy,7,Finance,2019,0.15679296
1576,it,Italy,7,Finance,2020,0.279365345
1577,it,Italy,7,Finance,2021,0.295910103
1578,it,Italy,19,Hardware & Networking,2016,0.012058215
1579,it,Italy,19,Hardware & Networking,2017,0.072281636
1580,it,Italy,19,Hardware & Networking,2018,0.114750599
1581,it,Italy,19,Hardware & Networking,2019,0.228094873
1582,it,Italy,19,Hardware & Networking,2020,0.342980056
1583,it,Italy,19,Hardware & Networking,2021,0.3638349
1584,it,Italy,12,Health Care,2016,0.008260746
1585,it,Italy,12,Health Care,2017,0.038087955
1586,it,Italy,12,Health Care,2018,0.054086933
1587,it,Italy,12,Health Care,2019,0.136265118
1588,it,Italy,12,Health Care,2020,0.305773661
1589,it,Italy,12,Health Care,2021,0.299378195
1590,it,Italy,9,Legal,2016,0.006558261
1591,it,Italy,9,Legal,2017,0.035274282
1592,it,Italy,9,Legal,2018,0.041448889
1593,it,Italy,9,Legal,2019,0.126239149
1594,it,Italy,9,Legal,2020,0.286035568
1595,it,Italy,9,Legal,2021,0.26039781
1596,it,Italy,10,Manufacturing,2016,0.013293695
1597,it,Italy,10,Manufacturing,2017,0.07947027
1598,it,Italy,10,Manufacturing,2018,0.12010573
1599,it,Italy,10,Manufacturing,2019,0.262031051
1600,it,Italy,10,Manufacturing,2020,0.367088908
1601,it,Italy,10,Manufacturing,2021,0.393575834
1602,it,Italy,11,Media & Communications,2016,0.016841852
1603,it,Italy,11,Media & Communications,2017,0.070618948
1604,it,Italy,11,Media & Communications,2018,0.087348384
1605,it,Italy,11,Media & Communications,2019,0.161659908
1606,it,Italy,11,Media & Communications,2020,0.213678256
1607,it,Italy,11,Media & Communications,2021,0.249027821
1608,it,Italy,13,Nonprofit,2016,0.0227241
1609,it,Italy,13,Nonprofit,2017,0.12114705
1610,it,Italy,13,Nonprofit,2018,0.14054904
