,country_code,country_name,occupation_id,occupation_name,year_2,skill_change
6627,glo,Global,530,Training Coordinator,2019,0.297422000226
6628,glo,Global,530,Training Coordinator,2020,0.486487025937
6629,glo,Global,530,Training Coordinator,2021,0.417429038938
6630,glo,Global,260,Training Manager,2016,0.0123389372302
6631,glo,Global,260,Training Manager,2017,0.0617158773102
6632,glo,Global,260,Training Manager,2018,0.0696105998048
6633,glo,Global,260,Training Manager,2019,0.270669773257
6634,glo,Global,260,Training Manager,2020,0.302008825386
6635,glo,Global,260,Training Manager,2021,0.300728475787
6636,glo,Global,238,Training Specialist,2016,0.0191935017302
6637,glo,Global,238,Training Specialist,2017,0.0830550234803
6638,glo,Global,238,Training Specialist,2018,0.0920446162495
6639,glo,Global,238,Training Specialist,2019,0.232801456795
6640,glo,Global,238,Training Specialist,2020,0.367223335987
6641,glo,Global,238,Training Specialist,2021,0.276202147922
6642,glo,Global,251,Translator,2016,0.00504666571814
6643,glo,Global,251,Translator,2017,0.044054900321
6644,glo,Global,251,Translator,2018,0.0517927808223
6645,glo,Global,251,Translator,2019,0.0635189945929
6646,glo,Global,251,Translator,2020,0.106812714328
6647,glo,Global,251,Translator,2021,0.111368146093
6648,glo,Global,1143,Travel Consultant,2016,0.0126042491572
6649,glo,Global,1143,Travel Consultant,2017,0.0806234809065
6650,glo,Global,1143,Travel Consultant,2018,0.128556471737
6651,glo,Global,1143,Travel Consultant,2019,0.279615054903
6652,glo,Global,1143,Travel Consultant,2020,0.44211074192
6653,glo,Global,1143,Travel Consultant,2021,0.369465095529
6654,glo,Global,295,Treasurer,2016,0.0420648865008
6655,glo,Global,295,Treasurer,2017,0.0985726935016
6656,glo,Global,295,Treasurer,2018,0.148198368841
6657,glo,Global,295,Treasurer,2019,0.197775840532
6658,glo,Global,295,Treasurer,2020,0.272969377402
6659,glo,Global,295,Treasurer,2021,0.275571853067
6660,glo,Global,1984,Truck Driver,2016,0.0311725947777
6661,glo,Global,1984,Truck Driver,2017,0.123002917327
6662,glo,Global,1984,Truck Driver,2018,0.131415331558
6663,glo,Global,1984,Truck Driver,2019,0.330516141404
6664,glo,Global,1984,Truck Driver,2020,0.485045008371
6665,glo,Global,1984,Truck Driver,2021,0.470952302717
6666,glo,Global,325,Underwriter,2016,0.00893932972904
6667,glo,Global,325,Underwriter,2017,0.0484225473272
6668,glo,Global,325,Underwriter,2018,0.098775700455
6669,glo,Global,325,Underwriter,2019,0.143903203056
6670,glo,Global,325,Underwriter,2020,0.21980108748
6671,glo,Global,325,Underwriter,2021,0.270318113431
6672,glo,Global,3114,User Experience Designer,2016,0.0264213942551
6673,glo,Global,3114,User Experience Designer,2017,0.0876228767674
6674,glo,Global,3114,User Experience Designer,2018,0.0957287774105
6675,glo,Global,3114,User Experience Designer,2019,0.167401834556
6676,glo,Global,3114,User Experience Designer,2020,0.151067263337
6677,glo,Global,3114,User Experience Designer,2021,0.171707666624
6678,glo,Global,1861,User Interface Designer,2016,0.0221290883215
6679,glo,Global,1861,User Interface Designer,2017,0.0780786079234
6680,glo,Global,1861,User Interface Designer,2018,0.113051874494
6681,glo,Global,1861,User Interface Designer,2019,0.222365671877
6682,glo,Global,1861,User Interface Designer,2020,0.222203442792
6683,glo,Global,1861,User Interface Designer,2021,0.246130450066
6684,glo,Global,1925,Veterinarian,2016,0.0025677498249
6685,glo,Global,1925,Veterinarian,2017,0.0361538484743
6686,glo,Global,1925,Veterinarian,2018,0.0632833476888
6687,glo,Global,1925,Veterinarian,2019,0.124586959751
6688,glo,Global,1925,Veterinarian,2020,0.206232186137
6689,glo,Global,1925,Veterinarian,2021,0.161159817598
6690,glo,Global,333,Vice President Finance,2016,0.00670959979913
6691,glo,Global,333,Vice President Finance,2017,0.0613685938252
6692,glo,Global,333,Vice President Finance,2018,0.0766275744336
6693,glo,Global,333,Vice President Finance,2019,0.176917136356
6694,glo,Global,333,Vice President Finance,2020,0.165076655534
6695,glo,Global,333,Vice President Finance,2021,0.181117084333
6696,glo,Global,227,Vice President Marketing,2016,0.00962648838502
6697,glo,Global,227,Vice President Marketing,2017,0.0453633304432
6698,glo,Global,227,Vice President Marketing,2018,0.052758910669
6699,glo,Global,227,Vice President Marketing,2019,0.166111136818
6700,glo,Global,227,Vice President Marketing,2020,0.205843077653
6701,glo,Global,227,Vice President Marketing,2021,0.226546799671
6702,glo,Global,173,Vice President Operations,2016,0.0109161966229
6703,glo,Global,173,Vice President Operations,2017,0.0436363452926
6704,glo,Global,173,Vice President Operations,2018,0.0681970314838
6705,glo,Global,173,Vice President Operations,2019,0.151374983621
6706,glo,Global,173,Vice President Operations,2020,0.219792253939
6707,glo,Global,173,Vice President Operations,2021,0.206010196276
6708,glo,Global,136,Vice President of Sales,2016,0.00654613156366
6709,glo,Global,136,Vice President of Sales,2017,0.0300339919559
6710,glo,Global,136,Vice President of Sales,2018,0.0445441360358
6711,glo,Global,136,Vice President of Sales,2019,0.156174074481
6712,glo,Global,136,Vice President of Sales,2020,0.178379683663
6713,glo,Global,136,Vice President of Sales,2021,0.166477953705
6714,glo,Global,1134,Video Editor,2016,0.00967850414306
6715,glo,Global,1134,Video Editor,2017,0.0604871612371
6716,glo,Global,1134,Video Editor,2018,0.057479700755
6717,glo,Global,1134,Video Editor,2019,0.117353171214
6718,glo,Global,1134,Video Editor,2020,0.145927057594
6719,glo,Global,1134,Video Editor,2021,0.1744065258
6720,glo,Global,2459,Video Producer,2016,0.0121992365821
6721,glo,Global,2459,Video Producer,2017,0.0690039936656
6722,glo,Global,2459,Video Producer,2018,0.0617013965761
6723,glo,Global,2459,Video Producer,2019,0.117530372571
6724,glo,Global,2459,Video Producer,2020,0.11793247976
6725,glo,Global,2459,Video Producer,2021,0.15751434571
6726,glo,Global,1347,Videographer,2016,0.0132082236593
6727,glo,Global,1347,Videographer,2017,0.0715218931156
6728,glo,Global,1347,Videographer,2018,0.0537109483485
6729,glo,Global,1347,Videographer,2019,0.103980489939
6730,glo,Global,1347,Videographer,2020,0.104142804438
6731,glo,Global,1347,Videographer,2021,0.138867098162
6732,glo,Global,3619,Visual Designer,2016,0.0216430554384
6733,glo,Global,3619,Visual Designer,2017,0.0961978681693
6734,glo,Global,3619,Visual Designer,2018,0.0756251062707
6735,glo,Global,3619,Visual Designer,2019,0.16213197016
6736,glo,Global,3619,Visual Designer,2020,0.129793151354
6737,glo,Global,3619,Visual Designer,2021,0.154652227856
6738,glo,Global,1665,Visual Merchandiser,2016,0.00645746094591
6739,glo,Global,1665,Visual Merchandiser,2017,0.0558625068062
6740,glo,Global,1665,Visual Merchandiser,2018,0.0474459782788
6741,glo,Global,1665,Visual Merchandiser,2019,0.0982841390706
6742,glo,Global,1665,Visual Merchandiser,2020,0.124839744107
6743,glo,Global,1665,Visual Merchandiser,2021,0.225496342631
6744,glo,Global,8254,Voice Over Artist,2016,0.0164763008697
6745,glo,Global,8254,Voice Over Artist,2017,0.14518422158
6746,glo,Global,8254,Voice Over Artist,2018,0.163834564805
6747,glo,Global,8254,Voice Over Artist,2019,0.228916970611
6748,glo,Global,8254,Voice Over Artist,2020,0.310440063397
6749,glo,Global,8254,Voice Over Artist,2021,0.326111669399
6750,glo,Global,9446,Warehouse Associate,2016,0.0338388874054
6751,glo,Global,9446,Warehouse Associate,2017,0.106686751443
6752,glo,Global,9446,Warehouse Associate,2018,0.0922858385771
6753,glo,Global,9446,Warehouse Associate,2019,0.245958177247
6754,glo,Global,9446,Warehouse Associate,2020,0.458705399497
6755,glo,Global,9446,Warehouse Associate,2021,0.27876915252
6756,glo,Global,779,Warehouse Manager,2016,0.0216709929877
6757,glo,Global,779,Warehouse Manager,2017,0.0873474654183
6758,glo,Global,779,Warehouse Manager,2018,0.0923077810805
6759,glo,Global,779,Warehouse Manager,2019,0.218245660867
6760,glo,Global,779,Warehouse Manager,2020,0.260277054965
6761,glo,Global,779,Warehouse Manager,2021,0.283328438278
6762,glo,Global,2347,Warehouse Supervisor,2016,0.0360212544206
6763,glo,Global,2347,Warehouse Supervisor,2017,0.110067784327
6764,glo,Global,2347,Warehouse Supervisor,2018,0.128028676571
6765,glo,Global,2347,Warehouse Supervisor,2019,0.261652415683
6766,glo,Global,2347,Warehouse Supervisor,2020,0.295676644754
6767,glo,Global,2347,Warehouse Supervisor,2021,0.316900255098
6768,glo,Global,160,Web Designer,2016,0.00792402183857
6769,glo,Global,160,Web Designer,2017,0.0359946080974
6770,glo,Global,160,Web Designer,2018,0.0386184910669
6771,glo,Global,160,Web Designer,2019,0.0696187374243
6772,glo,Global,160,Web Designer,2020,0.107158434018
6773,glo,Global,160,Web Designer,2021,0.129485908965
6774,glo,Global,100,Web Developer,2016,0.0089338588393
6775,glo,Global,100,Web Developer,2017,0.0384753331203
6776,glo,Global,100,Web Developer,2018,0.0463708005326
6777,glo,Global,100,Web Developer,2019,0.0820577959082
6778,glo,Global,100,Web Developer,2020,0.118101674777
6779,glo,Global,100,Web Developer,2021,0.119572252039
6780,glo,Global,241,Webmaster,2016,0.0141428445721
6781,glo,Global,241,Webmaster,2017,0.0505117183178
6782,glo,Global,241,Webmaster,2018,0.0586935446207
6783,glo,Global,241,Webmaster,2019,0.108907947704
6784,glo,Global,241,Webmaster,2020,0.13274350956
6785,glo,Global,241,Webmaster,2021,0.194799236747
6786,glo,Global,2106,Welder,2016,0.0328854601207
6787,glo,Global,2106,Welder,2017,0.13047435205
6788,glo,Global,2106,Welder,2018,0.152737380849
6789,glo,Global,2106,Welder,2019,0.251397959086
6790,glo,Global,2106,Welder,2020,0.252941554182
6791,glo,Global,2106,Welder,2021,0.306340782062
6792,glo,Global,101,Writer,2016,0.00714568074765
6793,glo,Global,101,Writer,2017,0.0395671826128
6794,glo,Global,101,Writer,2018,0.0515727226471
6795,glo,Global,101,Writer,2019,0.0828890144347
6796,glo,Global,101,Writer,2020,0.125162230516
6797,glo,Global,101,Writer,2021,0.145262319867
6798,glo,Global,2597,Yoga Instructor,2016,0.0358925675579
6799,glo,Global,2597,Yoga Instructor,2017,0.125771639873
6800,glo,Global,2597,Yoga Instructor,2018,0.184156665466
6801,glo,Global,2597,Yoga Instructor,2019,0.193761487741
6802,glo,Global,2597,Yoga Instructor,2020,0.246763457803
6803,glo,Global,2597,Yoga Instructor,2021,0.259562221378
6804,glo,Global,25204,iOS Developer,2016,0.0160144293365
6805,glo,Global,25204,iOS Developer,2017,0.0591300529013
6806,glo,Global,25204,iOS Developer,2018,0.0617912057872
6807,glo,Global,25204,iOS Developer,2019,0.164665014742
6808,glo,Global,25204,iOS Developer,2020,0.174956678433
6809,glo,Global,25204,iOS Developer,2021,0.225447679429
6810,in,India,20,Account Executive,2016,0.0224585303009
6811,in,India,20,Account Executive,2017,0.104933650065
6812,in,India,20,Account Executive,2018,0.181819054377
6813,in,India,20,Account Executive,2019,0.28602815089
6814,in,India,20,Account Executive,2020,0.295543125528
6815,in,India,20,Account Executive,2021,0.262250613356
6816,in,India,11,Account Manager,2016,0.0148883479643
6817,in,India,11,Account Manager,2017,0.077021341847
6818,in,India,11,Account Manager,2018,0.146721210412
6819,in,India,11,Account Manager,2019,0.233777877461
6820,in,India,11,Account Manager,2020,0.308891136261
6821,in,India,11,Account Manager,2021,0.29393702787
6822,in,India,40,Accountant,2016,0.0122993459385
6823,in,India,40,Accountant,2017,0.123448275012
6824,in,India,40,Accountant,2018,0.192652780481
6825,in,India,40,Accountant,2019,0.275271201206
6826,in,India,40,Accountant,2020,0.335561145464
6827,in,India,40,Accountant,2021,0.285470594861
6828,in,India,30,Administrative Assistant,2016,0.0297502139046
6829,in,India,30,Administrative Assistant,2017,0.117726369883
6830,in,India,30,Administrative Assistant,2018,0.112210241766
6831,in,India,30,Administrative Assistant,2019,0.281803286612
6832,in,India,30,Administrative Assistant,2020,0.526049532936
6833,in,India,30,Administrative Assistant,2021,0.357416560496
6834,in,India,482,Administrative Manager,2016,0.0174913583454
6835,in,India,482,Administrative Manager,2017,0.0744299092299
6836,in,India,482,Administrative Manager,2018,0.104449206895
6837,in,India,482,Administrative Manager,2019,0.220262895858
6838,in,India,482,Administrative Manager,2020,0.29770332934
6839,in,India,482,Administrative Manager,2021,0.294083959199
6840,in,India,25166,Android Developer,2016,0.0434790786471
6841,in,India,25166,Android Developer,2017,0.0938499457338
6842,in,India,25166,Android Developer,2018,0.155534997394
6843,in,India,25166,Android Developer,2019,0.354895268958
6844,in,India,25166,Android Developer,2020,0.348339132526
6845,in,India,25166,Android Developer,2021,0.346120537086
6846,in,India,266,Application Developer,2016,0.0194038449481
6847,in,India,266,Application Developer,2017,0.0814792106028
6848,in,India,266,Application Developer,2018,0.127858916212
6849,in,India,266,Application Developer,2019,0.206209120263
6850,in,India,266,Application Developer,2020,0.258424915197
6851,in,India,266,Application Developer,2021,0.268277823741
6852,in,India,231,Application Engineer,2016,0.036089475855
6853,in,India,231,Application Engineer,2017,0.108352596094
6854,in,India,231,Application Engineer,2018,0.141983087882
6855,in,India,231,Application Engineer,2019,0.224706175323
6856,in,India,231,Application Engineer,2020,0.242836210695
6857,in,India,231,Application Engineer,2021,0.277169484944
6858,in,India,72,Architect,2016,0.0087452883578
6859,in,India,72,Architect,2017,0.0686688647482
6860,in,India,72,Architect,2018,0.0758837366992
6861,in,India,72,Architect,2019,0.124939141438
6862,in,India,72,Architect,2020,0.177830252233
6863,in,India,72,Architect,2021,0.204403154469
6864,in,India,170,Artist,2016,0.0247217189548
6865,in,India,170,Artist,2017,0.123976055565
6866,in,India,170,Artist,2018,0.12925580507
6867,in,India,170,Artist,2019,0.179669581753
6868,in,India,170,Artist,2020,0.238920521804
6869,in,India,170,Artist,2021,0.259182047774
6870,in,India,149,Auditor,2016,0.0175689002592
6871,in,India,149,Auditor,2017,0.0788757396553
6872,in,India,149,Auditor,2018,0.0710623667305
6873,in,India,149,Auditor,2019,0.151633439811
6874,in,India,149,Auditor,2020,0.219915929067
6875,in,India,149,Auditor,2021,0.186313338322
6876,in,India,1510,Automation Engineer,2016,0.0249408138345
6877,in,India,1510,Automation Engineer,2017,0.0934604333651
6878,in,India,1510,Automation Engineer,2018,0.116913802037
6879,in,India,1510,Automation Engineer,2019,0.205594615029
6880,in,India,1510,Automation Engineer,2020,0.249530843106
6881,in,India,1510,Automation Engineer,2021,0.305460918396
6882,in,India,29,Business Analyst,2016,0.0103235621266
6883,in,India,29,Business Analyst,2017,0.0582192510547
6884,in,India,29,Business Analyst,2018,0.0853860431555
6885,in,India,29,Business Analyst,2019,0.180959056607
6886,in,India,29,Business Analyst,2020,0.193449130074
6887,in,India,29,Business Analyst,2021,0.239790203071
6888,in,India,193,Business Consultant,2016,0.0642977092597
6889,in,India,193,Business Consultant,2017,0.127105483725
6890,in,India,193,Business Consultant,2018,0.136273603769
6891,in,India,193,Business Consultant,2019,0.253845569291
6892,in,India,193,Business Consultant,2020,0.452486823764
6893,in,India,193,Business Consultant,2021,0.388903333111
6894,in,India,434,Business Development Executive,2016,0.0154316856567
6895,in,India,434,Business Development Executive,2017,0.0580919939359
6896,in,India,434,Business Development Executive,2018,0.0695949953534
6897,in,India,434,Business Development Executive,2019,0.14005487876
6898,in,India,434,Business Development Executive,2020,0.257888373968
6899,in,India,434,Business Development Executive,2021,0.237135397808
6900,in,India,42,Business Development Manager,2016,0.0185319718444
6901,in,India,42,Business Development Manager,2017,0.059026252696
6902,in,India,42,Business Development Manager,2018,0.0603751469473
6903,in,India,42,Business Development Manager,2019,0.157970010131
6904,in,India,42,Business Development Manager,2020,0.256489734974
6905,in,India,42,Business Development Manager,2021,0.220024064116
6906,in,India,98,Business Development Specialist,2016,0.0208191198058
6907,in,India,98,Business Development Specialist,2017,0.0629532580718
6908,in,India,98,Business Development Specialist,2018,0.0782464821776
6909,in,India,98,Business Development Specialist,2019,0.124672676756
6910,in,India,98,Business Development Specialist,2020,0.246206049142
6911,in,India,98,Business Development Specialist,2021,0.229066907
6912,in,India,88,Business Manager,2016,0.0184929557429
6913,in,India,88,Business Manager,2017,0.0524568452031
6914,in,India,88,Business Manager,2018,0.0651440084543
6915,in,India,88,Business Manager,2019,0.114224976181
6916,in,India,88,Business Manager,2020,0.409028447436
6917,in,India,88,Business Manager,2021,0.277502239761
6918,in,India,1566,Business Specialist,2016,0.0365196663235
6919,in,India,1566,Business Specialist,2017,0.0858270890846
6920,in,India,1566,Business Specialist,2018,0.0844733507895
6921,in,India,1566,Business Specialist,2019,0.171477196634
6922,in,India,1566,Business Specialist,2020,0.56579827488
6923,in,India,1566,Business Specialist,2021,0.381537068076
6924,in,India,247,Chef,2016,0.0110679592903
6925,in,India,247,Chef,2017,0.0566426742101
6926,in,India,247,Chef,2018,0.0504909000246
6927,in,India,247,Chef,2019,0.217806881265
6928,in,India,247,Chef,2020,0.399260763158
6929,in,India,247,Chef,2021,0.414410910414
6930,in,India,8,Chief Executive Officer,2016,0.0126572697715
6931,in,India,8,Chief Executive Officer,2017,0.05725226183
6932,in,India,8,Chief Executive Officer,2018,0.0692056424704
6933,in,India,8,Chief Executive Officer,2019,0.13818629683
6934,in,India,8,Chief Executive Officer,2020,0.476911758792
6935,in,India,8,Chief Executive Officer,2021,0.267480307244
6936,in,India,280,Chief Operating Officer,2016,0.0276548226485
6937,in,India,280,Chief Operating Officer,2017,0.101948392773
6938,in,India,280,Chief Operating Officer,2018,0.104375217797
6939,in,India,280,Chief Operating Officer,2019,0.21373718649
6940,in,India,280,Chief Operating Officer,2020,0.311126680178
6941,in,India,280,Chief Operating Officer,2021,0.256058522663
6942,in,India,153,Chief Technology Officer,2016,0.0502483390514
6943,in,India,153,Chief Technology Officer,2017,0.168430795633
6944,in,India,153,Chief Technology Officer,2018,0.244715400356
6945,in,India,153,Chief Technology Officer,2019,0.313144118853
6946,in,India,153,Chief Technology Officer,2020,0.362480905622
6947,in,India,153,Chief Technology Officer,2021,0.362035185226
6948,in,India,389,Civil Engineer,2016,0.0134710395776
6949,in,India,389,Civil Engineer,2017,0.0982640677375
6950,in,India,389,Civil Engineer,2018,0.109365782459
6951,in,India,389,Civil Engineer,2019,0.184629353576
6952,in,India,389,Civil Engineer,2020,0.276246331896
6953,in,India,389,Civil Engineer,2021,0.27364731869
6954,in,India,103,Co-Founder,2016,0.0119623913877
6955,in,India,103,Co-Founder,2017,0.0591643047472
6956,in,India,103,Co-Founder,2018,0.0803631367406
6957,in,India,103,Co-Founder,2019,0.136643430235
6958,in,India,103,Co-Founder,2020,0.207208307532
6959,in,India,103,Co-Founder,2021,0.217080954516
6960,in,India,195,Co-Owner,2016,0.0594331147005
6961,in,India,195,Co-Owner,2017,0.102409466731
6962,in,India,195,Co-Owner,2018,0.0959970469345
6963,in,India,195,Co-Owner,2019,0.155361786145
6964,in,India,195,Co-Owner,2020,0.367780866835
6965,in,India,195,Co-Owner,2021,0.258275314863
6966,in,India,1123,Company Secretary,2016,0.0110297524285
6967,in,India,1123,Company Secretary,2017,0.0477429977508
6968,in,India,1123,Company Secretary,2018,0.0784310648685
6969,in,India,1123,Company Secretary,2019,0.249546715762
6970,in,India,1123,Company Secretary,2020,0.282519972736
6971,in,India,1123,Company Secretary,2021,0.373380977202
6972,in,India,771,Computer Operator,2016,0.0620835846043
6973,in,India,771,Computer Operator,2017,0.206706865202
6974,in,India,771,Computer Operator,2018,0.333548149955
6975,in,India,771,Computer Operator,2019,0.450605684764
6976,in,India,771,Computer Operator,2020,0.551244952621
6977,in,India,771,Computer Operator,2021,0.441635882737
6978,in,India,3649,Content Writer,2016,0.0213428646383
6979,in,India,3649,Content Writer,2017,0.0680109443709
6980,in,India,3649,Content Writer,2018,0.0740375894354
6981,in,India,3649,Content Writer,2019,0.0994547590026
6982,in,India,3649,Content Writer,2020,0.120955882689
6983,in,India,3649,Content Writer,2021,0.127732174579
6984,in,India,457,Credit Manager,2016,0.0167634031448
6985,in,India,457,Credit Manager,2017,0.0777284137318
6986,in,India,457,Credit Manager,2018,0.100902962588
6987,in,India,457,Credit Manager,2019,0.294708490189
6988,in,India,457,Credit Manager,2020,0.271669548226
6989,in,India,457,Credit Manager,2021,0.293053554781
6990,in,India,199,Customer Service Manager,2016,0.0485968175747
6991,in,India,199,Customer Service Manager,2017,0.116682222348
6992,in,India,199,Customer Service Manager,2018,0.1282149451
6993,in,India,199,Customer Service Manager,2019,0.257868119753
6994,in,India,199,Customer Service Manager,2020,0.456745173816
6995,in,India,199,Customer Service Manager,2021,0.396107645629
6996,in,India,99,Customer Service Representative,2016,0.0361099366271
6997,in,India,99,Customer Service Representative,2017,0.161680383274
6998,in,India,99,Customer Service Representative,2018,0.188064489462
6999,in,India,99,Customer Service Representative,2019,0.34476840116
7000,in,India,99,Customer Service Representative,2020,0.64361593167
7001,in,India,99,Customer Service Representative,2021,0.532683637723
7002,in,India,340,Data Analyst,2016,0.0354019853396
7003,in,India,340,Data Analyst,2017,0.148599563942
7004,in,India,340,Data Analyst,2018,0.201949704916
7005,in,India,340,Data Analyst,2019,0.325793275835
7006,in,India,340,Data Analyst,2020,0.363567673408
7007,in,India,340,Data Analyst,2021,0.357751357382
7008,in,India,25190,Data Scientist,2016,0.0478025555265
7009,in,India,25190,Data Scientist,2017,0.171730135438
7010,in,India,25190,Data Scientist,2018,0.273406208435
7011,in,India,25190,Data Scientist,2019,0.424844584071
7012,in,India,25190,Data Scientist,2020,0.465858327969
7013,in,India,25190,Data Scientist,2021,0.509693993941
7014,in,India,132,Database Administrator,2016,0.0170499294109
7015,in,India,132,Database Administrator,2017,0.0664677500553
7016,in,India,132,Database Administrator,2018,0.0971693719249
7017,in,India,132,Database Administrator,2019,0.164122491708
7018,in,India,132,Database Administrator,2020,0.175508570898
7019,in,India,132,Database Administrator,2021,0.213440646229
7020,in,India,621,Delivery Manager,2016,0.0198373390574
7021,in,India,621,Delivery Manager,2017,0.0609154046763
7022,in,India,621,Delivery Manager,2018,0.105569024959
7023,in,India,621,Delivery Manager,2019,0.252002541048
7024,in,India,621,Delivery Manager,2020,0.356490936283
7025,in,India,621,Delivery Manager,2021,0.400115937222
7026,in,India,122,Design Engineer,2016,0.0068378895784
7027,in,India,122,Design Engineer,2017,0.0542651410143
7028,in,India,122,Design Engineer,2018,0.0522383271255
7029,in,India,122,Design Engineer,2019,0.234740816516
7030,in,India,122,Design Engineer,2020,0.200286339701
7031,in,India,122,Design Engineer,2021,0.274571472328
7032,in,India,25571,Design Specialist,2016,0.08867139794
7033,in,India,25571,Design Specialist,2017,0.300284500172
7034,in,India,25571,Design Specialist,2018,0.410956078118
7035,in,India,25571,Design Specialist,2019,0.395801789104
7036,in,India,25571,Design Specialist,2020,0.331144563552
7037,in,India,25571,Design Specialist,2021,0.36184724354
7038,in,India,21690,Digital Marketing Executive,2016,0.0135089401985
7039,in,India,21690,Digital Marketing Executive,2017,0.0447732387426
7040,in,India,21690,Digital Marketing Executive,2018,0.0500142745555
7041,in,India,21690,Digital Marketing Executive,2019,0.0754027450047
7042,in,India,21690,Digital Marketing Executive,2020,0.113404339548
7043,in,India,21690,Digital Marketing Executive,2021,0.130135055794
7044,in,India,5690,Digital Marketing Manager,2016,0.0255297163409
7045,in,India,5690,Digital Marketing Manager,2017,0.0647974690735
7046,in,India,5690,Digital Marketing Manager,2018,0.0502360310339
7047,in,India,5690,Digital Marketing Manager,2019,0.097226902037
7048,in,India,5690,Digital Marketing Manager,2020,0.172758846233
7049,in,India,5690,Digital Marketing Manager,2021,0.160333882862
7050,in,India,4109,Digital Marketing Specialist,2016,0.0187796693448
7051,in,India,4109,Digital Marketing Specialist,2017,0.055597837404
7052,in,India,4109,Digital Marketing Specialist,2018,0.0592216611915
7053,in,India,4109,Digital Marketing Specialist,2019,0.0886854113264
7054,in,India,4109,Digital Marketing Specialist,2020,0.169079091022
7055,in,India,4109,Digital Marketing Specialist,2021,0.153746148221
7056,in,India,4384,Dotnet Developer,2016,0.0123332509071
7057,in,India,4384,Dotnet Developer,2017,0.0627142616175
7058,in,India,4384,Dotnet Developer,2018,0.0753423271768
7059,in,India,4384,Dotnet Developer,2019,0.105578456721
7060,in,India,4384,Dotnet Developer,2020,0.119009545459
7061,in,India,4384,Dotnet Developer,2021,0.158871952961
7062,in,India,49,Editor,2016,0.0219134841782
7063,in,India,49,Editor,2017,0.0783338856509
7064,in,India,49,Editor,2018,0.11083650022
7065,in,India,49,Editor,2019,0.179250672953
7066,in,India,49,Editor,2020,0.261951731348
7067,in,India,49,Editor,2021,0.288735489914
7068,in,India,293,Electrical Engineer,2016,0.0130529057877
7069,in,India,293,Electrical Engineer,2017,0.0955078179419
7070,in,India,293,Electrical Engineer,2018,0.116369196526
7071,in,India,293,Electrical Engineer,2019,0.195901508588
7072,in,India,293,Electrical Engineer,2020,0.261110583451
7073,in,India,293,Electrical Engineer,2021,0.273745704357
7074,in,India,1890,Embedded Software Engineer,2016,0.0174307986981
7075,in,India,1890,Embedded Software Engineer,2017,0.0562381559877
7076,in,India,1890,Embedded Software Engineer,2018,0.0551781382133
7077,in,India,1890,Embedded Software Engineer,2019,0.113814476722
7078,in,India,1890,Embedded Software Engineer,2020,0.125596968822
7079,in,India,1890,Embedded Software Engineer,2021,0.148718828767
7080,in,India,174,Engineering Manager,2016,0.0294440072275
7081,in,India,174,Engineering Manager,2017,0.117657604172
7082,in,India,174,Engineering Manager,2018,0.185680379535
7083,in,India,174,Engineering Manager,2019,0.341808746042
7084,in,India,174,Engineering Manager,2020,0.442153029118
7085,in,India,174,Engineering Manager,2021,0.432420648789
7086,in,India,2103,Engineering Specialist,2016,0.0273733171008
7087,in,India,2103,Engineering Specialist,2017,0.104959577903
7088,in,India,2103,Engineering Specialist,2018,0.110134588173
7089,in,India,2103,Engineering Specialist,2019,0.152251468966
7090,in,India,2103,Engineering Specialist,2020,0.172256760999
7091,in,India,2103,Engineering Specialist,2021,0.217657073293
7092,in,India,233,Entrepreneur,2016,0.028652111215
7093,in,India,233,Entrepreneur,2017,0.0991180461695
7094,in,India,233,Entrepreneur,2018,0.110345077953
7095,in,India,233,Entrepreneur,2019,0.187500240141
7096,in,India,233,Entrepreneur,2020,0.517872127592
7097,in,India,233,Entrepreneur,2021,0.349672394873
7098,in,India,66,Executive Assistant,2016,0.0255450221162
7099,in,India,66,Executive Assistant,2017,0.202970908118
7100,in,India,66,Executive Assistant,2018,0.135953306653
7101,in,India,66,Executive Assistant,2019,0.362769298931
7102,in,India,66,Executive Assistant,2020,0.449394825515
7103,in,India,66,Executive Assistant,2021,0.437086051729
7104,in,India,2168,Finance Executive,2016,0.0166500004681
7105,in,India,2168,Finance Executive,2017,0.0634641029455
7106,in,India,2168,Finance Executive,2018,0.127090780414
7107,in,India,2168,Finance Executive,2019,0.232449730498
7108,in,India,2168,Finance Executive,2020,0.22392622732
7109,in,India,2168,Finance Executive,2021,0.232839319637
7110,in,India,93,Finance Manager,2016,0.00887100769778
7111,in,India,93,Finance Manager,2017,0.0407326544238
7112,in,India,93,Finance Manager,2018,0.0617921682554
7113,in,India,93,Finance Manager,2019,0.164840513776
7114,in,India,93,Finance Manager,2020,0.158449755326
7115,in,India,93,Finance Manager,2021,0.217566750528
7116,in,India,1032,Finance Officer,2016,0.0290938820419
7117,in,India,1032,Finance Officer,2017,0.0992284748119
7118,in,India,1032,Finance Officer,2018,0.108651751594
7119,in,India,1032,Finance Officer,2019,0.12922948771
7120,in,India,1032,Finance Officer,2020,0.232882458418
7121,in,India,1032,Finance Officer,2021,0.239681531669
7122,in,India,140,Finance Specialist,2016,0.019093242415
7123,in,India,140,Finance Specialist,2017,0.0742140838216
7124,in,India,140,Finance Specialist,2018,0.0967319129715
7125,in,India,140,Finance Specialist,2019,0.136323180954
7126,in,India,140,Finance Specialist,2020,0.204052309766
7127,in,India,140,Finance Specialist,2021,0.211988002559
