,country_name,industry_group_name,year,skill_name,impt_rank,rank_diff,highest_ss,closest_skill
2523,Ireland,Wellness & Fitness,2021,Nutrition,4,-1,100,Nutrition
2524,Ireland,Wellness & Fitness,2021,Fitness Training,5,2,100,Fitness Training
2525,Ireland,Wellness & Fitness,2021,Wellness Coaching,6,3,100,Wellness Coaching
2526,Ireland,Wellness & Fitness,2021,Fitness,7,-5,100,Fitness
2527,Ireland,Wellness & Fitness,2021,Holistic Health,8,-4,100,Holistic Health
2528,Ireland,Wellness & Fitness,2021,Sports Nutrition,9,New,96.6936393253,Fitness Training
2529,Ireland,Wellness & Fitness,2021,Health & Wellness,10,New,91.8018836379,Wellness Coaching
2530,Italy,Agriculture,2021,Agriculture,1,0,100,Agriculture
2531,Italy,Agriculture,2021,Organic Farming,2,New,94.2992424916,Sustainable Agriculture
2532,Italy,Agriculture,2021,Sustainable Agriculture,3,3,100,Sustainable Agriculture
2533,Italy,Agriculture,2021,Agronomy,4,-1,100,Agronomy
2534,Italy,Agriculture,2021,Farmers,5,New,84.484485959,Farms
2535,Italy,Agriculture,2021,Agribusiness,6,-4,100,Agribusiness
2536,Italy,Agriculture,2021,Fertilizers,7,New,86.1002620468,Farms
2537,Italy,Agriculture,2021,Gardening,8,New,88.4982294508,Horticulture
2538,Italy,Agriculture,2021,Italian,9,New,69.1388622782,Business Planning
2539,Italy,Agriculture,2021,Animal Husbandry,10,New,85.8463970221,Horticulture
2540,Italy,Arts,2021,Studio Photography,1,New,99.1622276294,Commercial Photography
2541,Italy,Arts,2021,Commercial Photography,2,8,100,Commercial Photography
2542,Italy,Arts,2021,Scrittura,3,New,75.8251160197,Photography
2543,Italy,Arts,2021,Fine Art Photography,4,New,97.5462100291,Commercial Photography
2544,Italy,Arts,2021,Fashion Photography,5,New,94.7033617039,Commercial Photography
2545,Italy,Arts,2021,Fine Art,6,-3,100,Fine Art
2546,Italy,Arts,2021,Contemporary Art,7,-3,100,Contemporary Art
2547,Italy,Arts,2021,Product Photography,8,New,96.694546839,Commercial Photography
2548,Italy,Arts,2021,Photography,9,-7,100,Photography
2549,Italy,Arts,2021,Digital Photography,10,-2,100,Digital Photography
2550,Italy,Construction,2021,Construction,1,0,100,Construction
2551,Italy,Construction,2021,Primus,2,New,83.3638998081,AutoCAD
2552,Italy,Construction,2021,AutoCAD,3,-1,100,AutoCAD
2553,Italy,Construction,2021,Civil Engineering,4,-1,100,Civil Engineering
2554,Italy,Construction,2021,Technical Drawing,5,New,88.8345224594,Computer-Aided Design (CAD)
2555,Italy,Construction,2021,Building Information Modeling (BIM),6,New,95.3514687784,Architectural Design
2556,Italy,Construction,2021,Civilian,7,New,59.3516059715,Contract Management
2557,Italy,Construction,2021,Architectural Design,8,-1,100,Architectural Design
2558,Italy,Construction,2021,Revit,9,New,94.7782270357,Architectural Design
2559,Italy,Construction,2021,Computer-Aided Design (CAD),10,-5,100,Computer-Aided Design (CAD)
2560,Italy,Consumer Goods,2021,Fashion,1,0,100,Fashion
2561,Italy,Consumer Goods,2021,Retail,2,1,100,Retail
2562,Italy,Consumer Goods,2021,Italian,3,New,59.2023772832,Fashion
2563,Italy,Consumer Goods,2021,Group Work,4,New,60.946387515,Retail
2564,Italy,Consumer Goods,2021,Scrittura,5,New,62.7353688078,Fashion
2565,Italy,Consumer Goods,2021,Apparel,6,-4,100,Apparel
2566,Italy,Consumer Goods,2021,Accessories,7,New,95.2558319262,Fashion Design
2567,Italy,Consumer Goods,2021,Visual Merchandising,8,-1,100,Visual Merchandising
2568,Italy,Consumer Goods,2021,Cosmetology,9,New,84.6041653374,Styling
2569,Italy,Consumer Goods,2021,Commerce,10,New,69.4180143319,Retail
2570,Italy,Corporate Services,2021,Group Work,1,New,86.2841699773,Problem Solving
2571,Italy,Corporate Services,2021,Italian,2,5,100,Italian
2572,Italy,Corporate Services,2021,Business Economics,3,New,80.7552035185,Italian
2573,Italy,Corporate Services,2021,Scrittura,4,New,86.9268306455,Italian
2574,Italy,Corporate Services,2021,Tax Advisory,5,New,86.0387205488,Accounting
2575,Italy,Corporate Services,2021,E-invoicing,6,New,73.8038258128,Italian
2576,Italy,Corporate Services,2021,General Ledger,7,New,94.0479152927,Accounting
2577,Italy,Corporate Services,2021,Project Teams,8,New,86.8174911743,Problem Solving
2578,Italy,Corporate Services,2021,European Computer Driving Licence (ECDL),9,New,80.253538025,Italian
2579,Italy,Corporate Services,2021,Availability,10,New,88.1328628476,Problem Solving
2580,Italy,Design,2021,Architectural Design,1,0,100,Architectural Design
2581,Italy,Design,2021,Rhino 3D,2,New,92.6300707137,Rendering
2582,Italy,Design,2021,Rendering,3,7,100,Rendering
2583,Italy,Design,2021,Architecture,4,-1,100,Architecture
2584,Italy,Design,2021,Adobe InDesign,5,3,100,Adobe InDesign
2585,Italy,Design,2021,Interior Design,6,-4,100,Interior Design
2586,Italy,Design,2021,Architectural Drawings,7,New,97.0889914387,Architectural Design
2587,Italy,Design,2021,Graphics,8,New,92.1115474285,Adobe Illustrator
2588,Italy,Design,2021,AutoCAD,9,-3,100,AutoCAD
2589,Italy,Design,2021,3D Modeling,10,New,88.1352097464,Rendering
2590,Italy,Education,2021,Universities,1,New,76.6642124482,Teaching
2591,Italy,Education,2021,Italian,2,0,100,Italian
2592,Italy,Education,2021,Group Work,3,New,75.9766277785,Italian
2593,Italy,Education,2021,Scrittura,4,New,86.9268306455,Italian
2594,Italy,Education,2021,MATLAB,5,1,100,MATLAB
2595,Italy,Education,2021,LaTeX,6,-1,100,LaTeX
2596,Italy,Education,2021,Spanish,7,New,88.7555563453,Italian
2597,Italy,Education,2021,Project Teams,8,New,78.2849831226,Italian
2598,Italy,Education,2021,French,9,New,95.5968212031,Italian
2599,Italy,Education,2021,European Computer Driving Licence (ECDL),10,New,80.253538025,Italian
2600,Italy,Energy & Mining,2021,Italian,1,New,47.9178983429,Engineering
2601,Italy,Energy & Mining,2021,Group Work,2,New,50.5879602301,Engineering
2602,Italy,Energy & Mining,2021,Oil & Gas,3,0,100,Oil & Gas
2603,Italy,Energy & Mining,2021,Petroleum,4,0,100,Petroleum
2604,Italy,Energy & Mining,2021,Scrittura,5,New,29.5266374383,Engineering
2605,Italy,Energy & Mining,2021,SAP Products,6,New,68.3889566551,Petroleum
2606,Italy,Energy & Mining,2021,Renewable Energy,7,New,91.3015462442,Energy
2607,Italy,Energy & Mining,2021,Public Services,8,New,39.9307381861,Petroleum
2608,Italy,Energy & Mining,2021,Oil & Gas Industry,9,New,97.6124940376,Oil & Gas
2609,Italy,Energy & Mining,2021,Energy,10,-9,100,Energy
2610,Italy,Entertainment,2021,Scrittura,1,New,73.1969364776,Digital Media
2611,Italy,Entertainment,2021,Music,2,1,100,Music
2612,Italy,Entertainment,2021,Music Production,3,1,100,Music Production
2613,Italy,Entertainment,2021,Cinematography,4,New,95.2687630868,Video Post-Production
2614,Italy,Entertainment,2021,Songwriting,5,New,98.4682452014,Music Composition
2615,Italy,Entertainment,2021,Italian,6,New,65.4516540938,Music
2616,Italy,Entertainment,2021,Video Production,7,0,100,Video Production
2617,Italy,Entertainment,2021,Music Videos,8,New,96.3351287809,Film
2618,Italy,Entertainment,2021,Music Education,9,New,97.0369797894,Music Composition
2619,Italy,Entertainment,2021,Video Editing,10,New,97.2779021615,Video Production
2620,Italy,Finance,2021,Insurance,1,4,100,Insurance
2621,Italy,Finance,2021,Banking,2,-1,100,Banking
2622,Italy,Finance,2021,Financial Advisory,3,New,89.3406106368,Portfolio Management
2623,Italy,Finance,2021,Financial Markets,4,-1,100,Financial Markets
2624,Italy,Finance,2021,Credit Analysis,5,New,98.6962814096,Credit
2625,Italy,Finance,2021,Group Work,6,New,54.8880547313,Risk Management
2626,Italy,Finance,2021,Financial Services,7,New,92.6121407736,Portfolio Management
2627,Italy,Finance,2021,Credit Management,8,New,87.7740691971,Banking
2628,Italy,Finance,2021,Insurance Policies,9,New,87.6105879545,Insurance
2629,Italy,Finance,2021,Retail Banking,10,-4,100,Retail Banking
2630,Italy,Hardware & Networking,2021,Telecommunications,1,3,100,Telecommunications
2631,Italy,Hardware & Networking,2021,Optical Fiber,2,New,92.0899095,Wireless Technologies
2632,Italy,Hardware & Networking,2021,Telco,3,5,100,Telco
2633,Italy,Hardware & Networking,2021,Telephony,4,New,95.7490233627,Voice over IP (VoIP)
2634,Italy,Hardware & Networking,2021,Voice over IP (VoIP),5,-3,100,Voice over IP (VoIP)
2635,Italy,Hardware & Networking,2021,Back Office Operations,6,New,49.7707931841,Integration
2636,Italy,Hardware & Networking,2021,Scrittura,7,New,44.3152943225,Mobile Devices
2637,Italy,Hardware & Networking,2021,Wireless Technologies,8,-7,100,Wireless Technologies
2638,Italy,Hardware & Networking,2021,Fiber Optics,9,New,90.839741042,Wireless Technologies
2639,Italy,Hardware & Networking,2021,Cabling,10,New,85.7483720423,Voice over IP (VoIP)
2640,Italy,Health Care,2021,Medicine,1,1,100,Medicine
2641,Italy,Health Care,2021,Healthcare,2,1,100,Healthcare
2642,Italy,Health Care,2021,Group Work,3,New,58.3151321512,Healthcare
2643,Italy,Health Care,2021,Italian,4,New,48.0711555897,Medical Devices
2644,Italy,Health Care,2021,Clinical Psychology,5,New,83.3261879914,Medicine
2645,Italy,Health Care,2021,Clinical Research,6,-5,100,Clinical Research
2646,Italy,Health Care,2021,Surgery,7,-2,100,Surgery
2647,Italy,Health Care,2021,Good Manufacturing Practice (GMP),8,New,79.8985088169,Clinical Trials
2648,Italy,Health Care,2021,Pharmaceutics,9,New,88.1320812955,Clinical Trials
2649,Italy,Health Care,2021,Hospitals,10,-6,100,Hospitals
2650,Italy,Legal,2021,Civilian,1,New,83.585184807,International Law
2651,Italy,Legal,2021,Civil Litigation,2,0,100,Civil Litigation
2652,Italy,Legal,2021,Legal Assistance,3,-2,100,Legal Assistance
2653,Italy,Legal,2021,Criminal Law,4,New,94.7787085729,Family Law
2654,Italy,Legal,2021,Family Law,5,4,100,Family Law
2655,Italy,Legal,2021,Litigation,6,-3,100,Litigation
2656,Italy,Legal,2021,Corporate Law,7,-2,100,Corporate Law
2657,Italy,Legal,2021,Legal Matters,8,New,83.4136690307,International Law
2658,Italy,Legal,2021,Legal Writing,9,-2,100,Legal Writing
2659,Italy,Legal,2021,Law,10,New,90.2000533382,Legal Consulting
2660,Italy,Manufacturing,2021,Automotive,1,4,100,Automotive
2661,Italy,Manufacturing,2021,Technical Drawing,2,New,73.2275899216,Engineering
2662,Italy,Manufacturing,2021,Italian,3,New,69.1388622782,Business Planning
2663,Italy,Manufacturing,2021,Group Work,4,New,53.8575047588,Business Planning
2664,Italy,Manufacturing,2021,Montage,5,New,59.0542450519,Engineering
2665,Italy,Manufacturing,2021,AutoCAD,6,New,87.7651204344,Engineering
2666,Italy,Manufacturing,2021,SOLIDWORKS,7,New,87.2416138405,Engineering
2667,Italy,Manufacturing,2021,Automation,8,-1,100,Automation
2668,Italy,Manufacturing,2021,Computer Numerical Control (CNC),9,New,87.6907921797,Manufacturing
2669,Italy,Manufacturing,2021,Machining,10,New,89.9762429457,Lean Manufacturing
2670,Italy,Media & Communications,2021,Scrittura,1,9,100,Scrittura
2671,Italy,Media & Communications,2021,Copywriting,2,2,100,Copywriting
2672,Italy,Media & Communications,2021,Italian,3,4,100,Italian
2673,Italy,Media & Communications,2021,Search Engine Optimization (SEO),4,New,90.9667528553,Social Media Marketing
2674,Italy,Media & Communications,2021,Articles,5,New,86.3190223236,Blogging
2675,Italy,Media & Communications,2021,WordPress,6,New,84.508048128,Blogging
2676,Italy,Media & Communications,2021,Social Media,7,New,93.95369494,Social Media Marketing
2677,Italy,Media & Communications,2021,Social Media Communications,8,New,87.6681814933,Social Media Marketing
2678,Italy,Media & Communications,2021,Publishing,9,-3,100,Publishing
2679,Italy,Media & Communications,2021,Feature Writing,10,New,91.5348542722,Copywriting
2680,Italy,Nonprofit,2021,Group Work,1,New,76.7733784654,Psychology
2681,Italy,Nonprofit,2021,Italian,2,5,100,Italian
2682,Italy,Nonprofit,2021,Scrittura,3,New,86.9268306455,Italian
2683,Italy,Nonprofit,2021,Science Education,4,New,64.4481851336,Nonprofit Organizations
2684,Italy,Nonprofit,2021,Spanish,5,New,88.7555563453,Italian
2685,Italy,Nonprofit,2021,French,6,New,95.5968212031,Italian
2686,Italy,Nonprofit,2021,Clinical Psychology,7,New,98.5962008079,Psychological Assessment
2687,Italy,Nonprofit,2021,Project Teams,8,New,78.2849831226,Italian
2688,Italy,Nonprofit,2021,Availability,9,New,70.2301624514,Italian
2689,Italy,Nonprofit,2021,Universities,10,New,76.2598815849,Nonprofit Organizations
2690,Italy,Public Administration,2021,Italian,1,1,100,Italian
2691,Italy,Public Administration,2021,Scrittura,2,New,86.9268306455,Italian
2692,Italy,Public Administration,2021,Group Work,3,New,75.9766277785,Italian
2693,Italy,Public Administration,2021,Criminal Law,4,New,94.7787085729,Family Law
2694,Italy,Public Administration,2021,Civilian,5,New,80.2738048016,Legal Research
2695,Italy,Public Administration,2021,Law,6,New,88.7626945672,Corporate Law
2696,Italy,Public Administration,2021,Judicial,7,New,90.0781164408,Family Law
2697,Italy,Public Administration,2021,Administrative Law,8,New,94.5403006055,Litigation
2698,Italy,Public Administration,2021,Legal Assistance,9,-8,100,Legal Assistance
2699,Italy,Public Administration,2021,Family Law,10,-1,100,Family Law
2700,Italy,Public Safety,2021,Military,1,0,100,Military
2701,Italy,Public Safety,2021,Public Safety,2,New,96.1838193765,Law Enforcement
2702,Italy,Public Safety,2021,Military Operations,3,0,100,Military Operations
2703,Italy,Public Safety,2021,Law Enforcement,4,3,100,Law Enforcement
2704,Italy,Public Safety,2021,Military Training,5,New,97.3588473076,Military Operations
2705,Italy,Public Safety,2021,Military Logistics,6,New,95.5712393476,Operational Planning
2706,Italy,Public Safety,2021,Criminal Investigations,7,New,98.7983331049,Law Enforcement
2707,Italy,Public Safety,2021,Weapons Handling,8,1,100,Weapons Handling
2708,Italy,Public Safety,2021,Operational Planning,9,1,100,Operational Planning
2709,Italy,Public Safety,2021,Intelligence Analysis,10,-4,100,Intelligence Analysis
2710,Italy,Real Estate,2021,Real Estate,1,2,100,Real Estate
2711,Italy,Real Estate,2021,Investment Properties,2,-1,100,Investment Properties
2712,Italy,Real Estate,2021,Real Estate Transactions,3,1,100,Real Estate Transactions
2713,Italy,Real Estate,2021,Property Management,4,2,100,Property Management
2714,Italy,Real Estate,2021,New Home Sales,5,New,98.8342824495,Sellers
2715,Italy,Real Estate,2021,Real Estate Development,6,-4,100,Real Estate Development
2716,Italy,Real Estate,2021,Real Property,7,New,96.8945359875,Sellers
2717,Italy,Real Estate,2021,Commercial Real Estate,8,0,100,Commercial Real Estate
2718,Italy,Real Estate,2021,Working with First-Time Home Buyers,9,1,100,Working with First-Time Home Buyers
2719,Italy,Real Estate,2021,Residential Real Estate,10,-5,100,Residential Real Estate
2720,Italy,Recreation & Travel,2021,Italian,1,New,71.4850892763,Hospitality
2721,Italy,Recreation & Travel,2021,Food & Beverage,2,5,100,Food & Beverage
2722,Italy,Recreation & Travel,2021,Tourism,3,-2,100,Tourism
2723,Italy,Recreation & Travel,2021,Scrittura,4,New,70.2487180154,Event Management
2724,Italy,Recreation & Travel,2021,Group Work,5,New,72.4325153708,Hospitality
2725,Italy,Recreation & Travel,2021,Spanish,6,New,73.4263354822,Hospitality
2726,Italy,Recreation & Travel,2021,Front Office,7,2,100,Front Office
2727,Italy,Recreation & Travel,2021,Restaurant Management,8,-4,100,Restaurant Management
2728,Italy,Recreation & Travel,2021,Food Preparation,9,New,92.0670811733,Catering
2729,Italy,Recreation & Travel,2021,Tourism Management,10,New,94.8505354021,Tourism
2730,Italy,Retail,2021,Retail,1,0,100,Retail
2731,Italy,Retail,2021,Commerce,2,New,72.6652417365,Business Planning
2732,Italy,Retail,2021,Department Stores,3,New,95.2025944561,Visual Merchandising
2733,Italy,Retail,2021,Retail Sales,4,New,95.2690431283,Store Management
2734,Italy,Retail,2021,Group Work,5,New,60.946387515,Retail
2735,Italy,Retail,2021,Customer Base,6,New,81.2614127167,Retail
2736,Italy,Retail,2021,Scrittura,7,New,62.7353688078,Fashion
2737,Italy,Retail,2021,Italian,8,New,69.1388622782,Business Planning
2738,Italy,Retail,2021,Store Management,9,-5,100,Store Management
2739,Italy,Retail,2021,Warehouse Management Systems,10,New,84.811302559,Inventory Management
2740,Italy,Software & IT Services,2021,SQL,1,0,100,SQL
2741,Italy,Software & IT Services,2021,Git,2,New,93.9745895843,JavaScript
2742,Italy,Software & IT Services,2021,Java,3,6,100,Java
2743,Italy,Software & IT Services,2021,Spring Framework,4,New,91.2640120029,XML
2744,Italy,Software & IT Services,2021,JavaScript,5,1,100,JavaScript
2745,Italy,Software & IT Services,2021,Italian,6,New,49.3859055478,MySQL
2746,Italy,Software & IT Services,2021,Cascading Style Sheets (CSS),7,New,98.3157058666,JavaScript
2747,Italy,Software & IT Services,2021,HTML,8,New,94.6486770565,JavaScript
2748,Italy,Software & IT Services,2021,MySQL,9,-4,100,MySQL
2749,Italy,Software & IT Services,2021,Linux,10,-6,100,Linux
2750,Italy,Transportation & Logistics,2021,Shipping,1,2,100,Shipping
2751,Italy,Transportation & Logistics,2021,Transportation,2,-1,100,Transportation
2752,Italy,Transportation & Logistics,2021,Warehouse Management Systems,3,New,96.8366444383,Warehouse Operations
2753,Italy,Transportation & Logistics,2021,Transportation Management,4,2,100,Transportation Management
2754,Italy,Transportation & Logistics,2021,Freight,5,-3,100,Freight
2755,Italy,Transportation & Logistics,2021,Couriers,6,New,81.3270138843,Shipping
2756,Italy,Transportation & Logistics,2021,Logistics Management,7,-3,100,Logistics Management
2757,Italy,Transportation & Logistics,2021,International Shipping,8,New,95.7732243626,Shipping
2758,Italy,Transportation & Logistics,2021,Import Export,9,New,91.2171010899,International Logistics
2759,Italy,Transportation & Logistics,2021,Italian,10,New,56.5143767293,International Logistics
2760,Italy,Wellness & Fitness,2021,Fitness,1,1,100,Fitness
2761,Italy,Wellness & Fitness,2021,Personal Training,2,5,100,Personal Training
2762,Italy,Wellness & Fitness,2021,Athletic Training,3,New,93.8081487472,Fitness
2763,Italy,Wellness & Fitness,2021,Fitness Training,4,New,98.9346942249,Personal Training
2764,Italy,Wellness & Fitness,2021,Therapeutic Massage,5,New,94.7845867518,Holistic Health
2765,Italy,Wellness & Fitness,2021,Manual Therapy,6,New,96.5203971633,Rehabilitation
2766,Italy,Wellness & Fitness,2021,Scrittura,7,New,56.4236887657,Holistic Health
2767,Italy,Wellness & Fitness,2021,Sporting,8,New,71.5332803621,Personal Training
2768,Italy,Wellness & Fitness,2021,Fitness Instruction,9,New,96.5225589877,Personal Training
2769,Italy,Wellness & Fitness,2021,Italian,10,New,46.7080657377,Medicine
2770,Japan,Consumer Goods,2021,Japanese,1,3,100,Japanese
2771,Japan,Consumer Goods,2021,Cosmetics,2,New,80.3807182885,Fashion
2772,Japan,Consumer Goods,2021,Apparel,3,3,100,Apparel
2773,Japan,Consumer Goods,2021,Fashion,4,-3,100,Fashion
2774,Japan,Consumer Goods,2021,TOEIC,5,New,93.9294635951,Japanese
2775,Japan,Consumer Goods,2021,Chinese,6,New,97.6268725405,Japanese
2776,Japan,Consumer Goods,2021,Japanese to English,7,New,93.4470069196,Japanese
2777,Japan,Consumer Goods,2021,Fashion Design,8,New,96.5447458968,Apparel
2778,Japan,Consumer Goods,2021,Retail,9,-7,100,Retail
2779,Japan,Consumer Goods,2021,Diversity & Inclusion,10,New,61.8260089716,Cross-functional Team Leadership
2780,Japan,Corporate Services,2021,Japanese,1,1,100,Japanese
2781,Japan,Corporate Services,2021,Consulting,2,1,100,Consulting
2782,Japan,Corporate Services,2021,Career Counseling,3,New,80.0910228271,Talent Management
2783,Japan,Corporate Services,2021,College Recruiting,4,New,89.277124279,Technical Recruiting
2784,Japan,Corporate Services,2021,Recruiting,5,-1,100,Recruiting
2785,Japan,Corporate Services,2021,Delegates,6,New,62.4295733689,Recruiting
2786,Japan,Corporate Services,2021,Executive Search,7,-6,100,Executive Search
2787,Japan,Corporate Services,2021,Management Consulting,8,-3,100,Management Consulting
2788,Japan,Corporate Services,2021,Chinese,9,New,97.6268725405,Japanese
2789,Japan,Corporate Services,2021,Mergers & Acquisitions (M&A),10,New,83.8167567695,Management Consulting
2790,Japan,Education,2021,Japanese,1,4,100,Japanese
2791,Japan,Education,2021,English Teaching,2,New,96.4905876438,English as a Second Language (ESL)
2792,Japan,Education,2021,Teaching English as a Foreign Language,3,New,92.797552339,English as a Second Language (ESL)
2793,Japan,Education,2021,University Teaching,4,0,100,University Teaching
2794,Japan,Education,2021,Japanese Language Proficiency Test,5,New,92.8634379014,Japanese
2795,Japan,Education,2021,Language Teaching,6,New,94.0088742902,English as a Second Language (ESL)
2796,Japan,Education,2021,Teaching,7,2,100,Teaching
2797,Japan,Education,2021,Teaching English as a Second Language,8,New,97.1893845163,English as a Second Language (ESL)
2798,Japan,Education,2021,Japanese Culture,9,New,93.1626403336,Japanese
2799,Japan,Education,2021,Universities,10,New,87.9213586089,Lecturing
2800,Japan,Entertainment,2021,Japanese,1,7,100,Japanese
2801,Japan,Entertainment,2021,Entertainment,2,-1,100,Entertainment
2802,Japan,Entertainment,2021,Video,3,New,96.8131931044,Television
2803,Japan,Entertainment,2021,Directors,4,New,73.1347803467,Entertainment
2804,Japan,Entertainment,2021,Adobe Premiere Pro,5,New,85.3237167887,Film
2805,Japan,Entertainment,2021,Broadcasting,6,New,96.0185098516,Television
2806,Japan,Entertainment,2021,Unity,7,New,91.6574317768,Game Development
2807,Japan,Entertainment,2021,Autodesk Maya,8,New,88.9729245207,Game Design
2808,Japan,Entertainment,2021,After Effects,9,New,83.8893010029,Film
2809,Japan,Entertainment,2021,Game Development,10,-7,100,Game Development
2810,Japan,Finance,2021,Japanese,1,New,55.4959647012,Investment Banking
2811,Japan,Finance,2021,Banking,2,New,93.9072811561,Portfolio Management
2812,Japan,Finance,2021,Insurance,3,New,77.7926188628,Portfolio Management
2813,Japan,Finance,2021,Investment Banking,4,-3,100,Investment Banking
2814,Japan,Finance,2021,Financial Services,5,New,92.6121407736,Portfolio Management
2815,Japan,Finance,2021,Mergers & Acquisitions (M&A),6,New,81.7102179663,Valuation
2816,Japan,Finance,2021,Derivatives,7,-2,100,Derivatives
2817,Japan,Finance,2021,Life Insurance,8,New,77.657062181,Portfolio Management
2818,Japan,Finance,2021,Venture Capital,9,New,79.7980998388,Valuation
2819,Japan,Finance,2021,Chartered Financial Analyst,10,New,92.0690088947,Equities
2820,Japan,Hardware & Networking,2021,Semiconductors,1,0,100,Semiconductors
2821,Japan,Hardware & Networking,2021,Japanese,2,New,65.1731571604,Semiconductors
2822,Japan,Hardware & Networking,2021,Semiconductor Industry,3,0,100,Semiconductor Industry
2823,Japan,Hardware & Networking,2021,Chinese,4,New,58.8047366328,Semiconductors
2824,Japan,Hardware & Networking,2021,Semiconductor Device,5,New,93.8019852492,Integrated Circuits (IC)
2825,Japan,Hardware & Networking,2021,LTE,6,New,93.5109898135,Wireless Technologies
2826,Japan,Hardware & Networking,2021,Semiconductor Process,7,New,93.6779604205,Semiconductors
2827,Japan,Hardware & Networking,2021,Analog Circuit Design,8,New,94.6309888831,Mixed Signal
2828,Japan,Hardware & Networking,2021,TOEIC,9,New,60.3997323441,Semiconductors
2829,Japan,Hardware & Networking,2021,Kubernetes,10,New,69.6336994839,Embedded Systems
2830,Japan,Health Care,2021,Medical Facilities,1,New,68.4879934882,Healthcare
2831,Japan,Health Care,2021,Medical Devices,2,-1,100,Medical Devices
2832,Japan,Health Care,2021,Healthcare,3,5,100,Healthcare
2833,Japan,Health Care,2021,Clinical Development,4,1,100,Clinical Development
2834,Japan,Health Care,2021,Japanese,5,New,50.6395615606,Cross-functional Team Leadership
2835,Japan,Health Care,2021,Medicine,6,New,89.8116082799,Healthcare
2836,Japan,Health Care,2021,Good Clinical Practice (GCP),7,New,96.0424273051,Clinical Trials
2837,Japan,Health Care,2021,Clinical Trials,8,-2,100,Clinical Trials
2838,Japan,Health Care,2021,Pharmacy,9,New,86.6947136342,Pharmaceutics
2839,Japan,Health Care,2021,Oncology,10,-1,100,Oncology
2840,Japan,Manufacturing,2021,Japanese,1,4,100,Japanese
2841,Japan,Manufacturing,2021,Automotive,2,-1,100,Automotive
2842,Japan,Manufacturing,2021,Chinese,3,New,97.6268725405,Japanese
2843,Japan,Manufacturing,2021,Research and Development (R&D),4,New,86.2268915075,Product Development
2844,Japan,Manufacturing,2021,Japanese Language Proficiency Test,5,New,92.8634379014,Japanese
2845,Japan,Manufacturing,2021,Mechanical Engineering,6,New,92.8252033983,Engineering
2846,Japan,Manufacturing,2021,Product Development,7,-5,100,Product Development
2847,Japan,Manufacturing,2021,TOEIC,8,New,93.9294635951,Japanese
2848,Japan,Manufacturing,2021,Manufacturing,9,-6,100,Manufacturing
2849,Japan,Manufacturing,2021,Product Planning,10,New,92.041472892,Product Management
2850,Japan,Media & Communications,2021,Japanese,1,0,100,Japanese
2851,Japan,Media & Communications,2021,Planners,2,New,65.518017931,Translation
2852,Japan,Media & Communications,2021,Advertising,3,1,100,Advertising
2853,Japan,Media & Communications,2021,Medias,4,New,87.2952058785,Digital Media
2854,Japan,Media & Communications,2021,Online Advertising,5,2,100,Online Advertising
2855,Japan,Media & Communications,2021,Digital Marketing,6,-4,100,Digital Marketing
2856,Japan,Media & Communications,2021,Translation,7,1,100,Translation
2857,Japan,Media & Communications,2021,Japanese to English,8,New,93.4470069196,Japanese
2858,Japan,Media & Communications,2021,Editing,9,1,100,Editing
2859,Japan,Media & Communications,2021,Advertising Sales,10,New,88.7088471193,Integrated Marketing
2860,Japan,Nonprofit,2021,Japanese,1,0,100,Japanese
2861,Japan,Nonprofit,2021,International Trade,2,5,100,International Trade
2862,Japan,Nonprofit,2021,Chinese,3,New,97.6268725405,Japanese
2863,Japan,Nonprofit,2021,Japanese to English,4,New,93.4470069196,Japanese
2864,Japan,Nonprofit,2021,Japanese Culture,5,New,93.1626403336,Japanese
2865,Japan,Nonprofit,2021,Intercultural Communication,6,New,88.3274912049,International Relations
2866,Japan,Nonprofit,2021,Nonprofit Organizations,7,-4,100,Nonprofit Organizations
2867,Japan,Nonprofit,2021,Japanese Business Culture,8,New,93.7816495235,Japanese
2868,Japan,Nonprofit,2021,Caregiving,9,New,70.202655946,Community Outreach
2869,Japan,Nonprofit,2021,Social Services,10,New,86.873813734,Community Outreach
2870,Japan,Recreation & Travel,2021,Japanese,1,5,100,Japanese
2871,Japan,Recreation & Travel,2021,Japanese Culture,2,New,93.1626403336,Japanese
2872,Japan,Recreation & Travel,2021,TOEIC,3,New,93.9294635951,Japanese
2873,Japan,Recreation & Travel,2021,Hospitality Service,4,New,87.2318233119,Hospitality
2874,Japan,Recreation & Travel,2021,Japanese to English,5,New,93.4470069196,Japanese
2875,Japan,Recreation & Travel,2021,Japanese Language Proficiency Test,6,New,92.8634379014,Japanese
2876,Japan,Recreation & Travel,2021,Japanese Business Culture,7,New,93.7816495235,Japanese
2877,Japan,Recreation & Travel,2021,Hospitality,8,-4,100,Hospitality
2878,Japan,Recreation & Travel,2021,Hotel Management,9,-8,100,Hotel Management
2879,Japan,Recreation & Travel,2021,Airlines,10,0,100,Airlines
2880,Japan,Retail,2021,Japanese,1,1,100,Japanese
2881,Japan,Retail,2021,Retail,2,-1,100,Retail
2882,Japan,Retail,2021,Chinese,3,New,97.6268725405,Japanese
2883,Japan,Retail,2021,TOEIC,4,New,93.9294635951,Japanese
2884,Japan,Retail,2021,Japanese Culture,5,New,93.1626403336,Japanese
2885,Japan,Retail,2021,Wholesale,6,New,88.983681485,Merchandising
2886,Japan,Retail,2021,Retail Sales,7,New,95.2690431283,Store Management
